InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Columbia University,Stanford University,Field,Art History and Criticism,2,1,1
George Mason University,Stanford University,Field,Art History and Criticism,2,1,1
"University of California, Irvine",Stanford University,Field,Art History and Criticism,2,1,1
University of Massachusetts Amherst,Stanford University,Field,Art History and Criticism,2,1,1
"University of Texas at Dallas, The",Stanford University,Field,Art History and Criticism,4,2,2
Arizona State University,Temple University,Field,Art History and Criticism,2,1,1
"University of Texas at El Paso, The",Temple University,Field,Art History and Criticism,2,1,1
Texas A&M Corpus Christi,Texas A&M Corpus Christi,Field,Art History and Criticism,2,1,1
"University of Alabama, The",Tulane University,Field,Art History and Criticism,2,1,1
University of Connecticut,"University at Buffalo, State University of New York",Field,Art History and Criticism,2,1,1
Arizona State University,"University of Arizona, The",Field,Art History and Criticism,2,1,1
"University of Arizona, The","University of Arizona, The",Field,Art History and Criticism,6,2,3
Drexel University,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
Duke University,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
Johns Hopkins University,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
Northwestern University,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
"Ohio State University, The","University of California, Berkeley",Field,Art History and Criticism,5,4,1
Princeton University,"University of California, Berkeley",Field,Art History and Criticism,3,1,2
"Stony Brook University, State University of New York","University of California, Berkeley",Field,Art History and Criticism,3,2,1
Texas Tech University,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
Tufts University,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
"University of California, Davis","University of California, Berkeley",Field,Art History and Criticism,3,2,1
"University of California, Santa Barbara","University of California, Berkeley",Field,Art History and Criticism,2,1,1
University of Pennsylvania,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
University of Pittsburgh,"University of California, Berkeley",Field,Art History and Criticism,3,2,1
University of Southern California,"University of California, Berkeley",Field,Art History and Criticism,2,1,1
"University of Texas at Austin, The","University of California, Berkeley",Field,Art History and Criticism,2,1,1
University of Wisconsin - Madison,"University of California, Berkeley",Field,Art History and Criticism,3,1,2
Texas Tech University,"University of California, Los Angeles",Field,Art History and Criticism,2,1,1
University of Connecticut,"University of California, Los Angeles",Field,Art History and Criticism,2,1,1
University of North Carolina Charlotte,"University of California, Los Angeles",Field,Art History and Criticism,2,1,1
University of Southern California,"University of California, Los Angeles",Field,Art History and Criticism,3,2,1
"University of Texas at Dallas, The","University of California, Los Angeles",Field,Art History and Criticism,2,1,1
"Stony Brook University, State University of New York","University of California, San Diego",Field,Art History and Criticism,2,1,1
"University of California, Davis","University of California, San Diego",Field,Art History and Criticism,2,1,1
"University of Texas at Dallas, The","University of California, San Diego",Field,Art History and Criticism,2,1,1
University of Louisville,"University of California, Santa Barbara",Field,Art History and Criticism,2,1,1
Boston University,"University of Chicago, The",Field,Art History and Criticism,2,1,1
