InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of California, San Diego",Massachusetts Institute of Technology,Field,Computer Science,8,2,6
University of Colorado Boulder,Massachusetts Institute of Technology,Field,Computer Science,3,1,1
University of Illinois at Chicago,Massachusetts Institute of Technology,Field,Computer Science,4,1,2
University of Illinois at Urbana-Champaign,Massachusetts Institute of Technology,Field,Computer Science,6,1,3
"University of Maryland, College Park",Massachusetts Institute of Technology,Field,Computer Science,3,1,2
University of Massachusetts Lowell,Massachusetts Institute of Technology,Field,Computer Science,3,2,1
University of Michigan,Massachusetts Institute of Technology,Field,Computer Science,18,1,17
University of Southern California,Massachusetts Institute of Technology,Field,Computer Science,8,1,6
"University of Tennessee, The",Massachusetts Institute of Technology,Field,Computer Science,2,1,1
"University of Texas at Austin, The",Massachusetts Institute of Technology,Field,Computer Science,7,1,6
"University of Texas at San Antonio, The",Massachusetts Institute of Technology,Field,Computer Science,2,1,1
University of Washington,Massachusetts Institute of Technology,Field,Computer Science,12,2,8
Wesleyan University,Massachusetts Institute of Technology,Field,Computer Science,2,1,1
Worcester Polytechnic Institute,Massachusetts Institute of Technology,Field,Computer Science,4,1,3
Mississippi State University,Mississippi State University,Field,Computer Science,11,1,6
West Virginia University,Mississippi State University,Field,Computer Science,2,1,1
"University of Kansas, The",Missouri University of Science and Technology,Field,Computer Science,2,1,1
New Mexico State University,New Mexico State University,Field,Computer Science,3,1,2
Brooklyn College (CUNY),New York University,Field,Computer Science,10,1,8
City College (CUNY),New York University,Field,Computer Science,3,1,2
Lehman College (CUNY),New York University,Field,Computer Science,3,2,1
New York University,New York University,Field,Computer Science,11,1,10
Stevens Institute of Technology,New York University,Field,Computer Science,2,1,1
University of Miami,New York University,Field,Computer Science,2,1,1
"University of Texas at El Paso, The",New York University,Field,Computer Science,2,1,1
Emory University,North Carolina State University,Field,Computer Science,2,1,1
North Carolina State University,North Carolina State University,Field,Computer Science,5,2,2
Rochester Institute of Technology,North Carolina State University,Field,Computer Science,3,1,2
Arizona State University,Northwestern University,Field,Computer Science,2,1,1
Illinois Institute of Technology,Northwestern University,Field,Computer Science,2,1,1
Marquette University,Northwestern University,Field,Computer Science,2,1,1
University of Colorado Boulder,Northwestern University,Field,Computer Science,2,1,1
University of Texas Arlington,Northwestern University,Field,Computer Science,2,1,1
Nova Southeastern University,Nova Southeastern University,Field,Computer Science,9,3,6
Drexel University,"Ohio State University, The",Field,Computer Science,3,1,2
Miami University,"Ohio State University, The",Field,Computer Science,2,1,1
"Ohio State University, The","Ohio State University, The",Field,Computer Science,3,1,2
Purdue University,"Ohio State University, The",Field,Computer Science,4,1,3
"University of Maryland, Baltimore County","Ohio State University, The",Field,Computer Science,2,1,1
Oregon State University,Oregon State University,Field,Computer Science,5,1,3
"Pennsylvania State University, The","Pennsylvania State University, The",Field,Computer Science,3,1,1
Purdue University,"Pennsylvania State University, The",Field,Computer Science,2,1,1
Princeton University,Princeton University,Field,Computer Science,5,1,3
South Dakota School of Mines & Technology,Princeton University,Field,Computer Science,2,1,1
Syracuse University,Princeton University,Field,Computer Science,2,1,1
Tufts University,Princeton University,Field,Computer Science,2,1,1
"University of Maryland, Baltimore County",Princeton University,Field,Computer Science,2,1,1
University of Michigan,Princeton University,Field,Computer Science,10,1,6
University of Pennsylvania,Princeton University,Field,Computer Science,3,2,1
"University of Texas at Austin, The",Princeton University,Field,Computer Science,2,1,1
Marquette University,Purdue University,Field,Computer Science,3,1,1
Michigan Technological University,Purdue University,Field,Computer Science,2,1,1
Purdue University,Purdue University,Field,Computer Science,32,10,20
"University at Buffalo, State University of New York",Purdue University,Field,Computer Science,5,1,3
University of Notre Dame,Purdue University,Field,Computer Science,3,1,2
"College of William & Mary, The",Rice University,Field,Computer Science,3,1,1
"University of Utah, The",Rice University,Field,Computer Science,2,1,1
Drexel University,Rutgers - New Brunswick,Field,Computer Science,4,3,1
University of Massachusetts Amherst,Rutgers - New Brunswick,Field,Computer Science,2,1,1
Johns Hopkins University,Stanford University,Field,Computer Science,3,1,1
Massachusetts Institute of Technology,Stanford University,Field,Computer Science,30,2,21
New York University,Stanford University,Field,Computer Science,5,2,3
Princeton University,Stanford University,Field,Computer Science,7,3,3
Rice University,Stanford University,Field,Computer Science,4,2,2
Stanford University,Stanford University,Field,Computer Science,8,1,6
Tufts University,Stanford University,Field,Computer Science,2,1,1
"University of California, Irvine",Stanford University,Field,Computer Science,8,1,5
"University of California, Riverside",Stanford University,Field,Computer Science,2,1,1
"University of California, San Diego",Stanford University,Field,Computer Science,10,1,7
"University of California, Santa Cruz",Stanford University,Field,Computer Science,8,1,7
University of Illinois at Urbana-Champaign,Stanford University,Field,Computer Science,6,1,4
University of Michigan,Stanford University,Field,Computer Science,7,2,3
"University of Texas at Austin, The",Stanford University,Field,Computer Science,5,1,2
University of Washington,Stanford University,Field,Computer Science,8,1,7
New York University,"Stony Brook University, State University of New York",Field,Computer Science,2,1,1
Syracuse University,Syracuse University,Field,Computer Science,7,1,6
"University of Utah, The",Syracuse University,Field,Computer Science,2,1,1
Mississippi State University,Texas A&M University,Field,Computer Science,3,1,2
New Mexico State University,Texas A&M University,Field,Computer Science,2,1,1
Texas A&M University,Texas A&M University,Field,Computer Science,2,1,1
University of Texas Rio Grande Valley,Tufts University,Field,Computer Science,2,1,1
Rochester Institute of Technology,"University at Buffalo, State University of New York",Field,Computer Science,2,1,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,Computer Science,2,1,1
Carnegie Mellon University,"University of California, Berkeley",Field,Computer Science,11,1,9
Georgia Institute of Technology,"University of California, Berkeley",Field,Computer Science,4,1,3
Harvard University,"University of California, Berkeley",Field,Computer Science,5,2,2
Illinois Institute of Technology,"University of California, Berkeley",Field,Computer Science,2,1,1
Massachusetts Institute of Technology,"University of California, Berkeley",Field,Computer Science,22,2,15
New York University,"University of California, Berkeley",Field,Computer Science,3,1,1
Princeton University,"University of California, Berkeley",Field,Computer Science,3,1,2
"Stony Brook University, State University of New York","University of California, Berkeley",Field,Computer Science,3,1,2
"University of California, Berkeley","University of California, Berkeley",Field,Computer Science,28,4,19
"University of California, Davis","University of California, Berkeley",Field,Computer Science,4,1,1
"University of California, Irvine","University of California, Berkeley",Field,Computer Science,8,1,4
"University of California, San Diego","University of California, Berkeley",Field,Computer Science,11,1,9
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,Computer Science,6,1,5
"University of Maryland, Baltimore County","University of California, Berkeley",Field,Computer Science,2,1,1
University of Massachusetts Amherst,"University of California, Berkeley",Field,Computer Science,4,1,1
University of Michigan,"University of California, Berkeley",Field,Computer Science,18,2,10
University of North Carolina at Chapel Hill,"University of California, Berkeley",Field,Computer Science,7,1,5
University of Southern California,"University of California, Berkeley",Field,Computer Science,3,1,2
"University of Texas at El Paso, The","University of California, Berkeley",Field,Computer Science,2,1,1
University of Washington,"University of California, Berkeley",Field,Computer Science,10,2,8
University of Wisconsin - Madison,"University of California, Berkeley",Field,Computer Science,7,1,5
Indiana University - Bloomington,"University of California, Irvine",Field,Computer Science,4,1,3
