InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Thomas Jefferson University,Thomas Jefferson University,Field,Cell Biology,8,2,5
Tulane University,Tulane University,Field,Cell Biology,5,3,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,Cell Biology,31,12,17
"University of Alabama at Birmingham, The","University of Alabama at Birmingham, The",Field,Cell Biology,7,3,1
"University of Arizona, The","University of Arizona, The",Field,Cell Biology,4,1,3
Emory University,"University of California, Berkeley",Field,Cell Biology,2,1,1
Northwestern University,"University of California, Berkeley",Field,Cell Biology,2,1,1
"University of California, Berkeley","University of California, Berkeley",Field,Cell Biology,13,4,9
"University of California, Davis","University of California, Berkeley",Field,Cell Biology,2,1,1
University of Michigan,"University of California, Berkeley",Field,Cell Biology,3,2,1
"University of Texas at Austin, The","University of California, Berkeley",Field,Cell Biology,2,1,1
Yale University,"University of California, Berkeley",Field,Cell Biology,4,1,3
Baylor College of Medicine,"University of California, Davis",Field,Cell Biology,2,1,1
"University of Arizona, The","University of California, Davis",Field,Cell Biology,2,1,1
"University of California, Davis","University of California, Davis",Field,Cell Biology,9,5,3
"University of California, Los Angeles","University of California, Davis",Field,Cell Biology,2,1,1
"University of California, Riverside","University of California, Davis",Field,Cell Biology,2,1,1
Baylor College of Medicine,"University of California, Los Angeles",Field,Cell Biology,2,1,1
Iowa State University,"University of California, Los Angeles",Field,Cell Biology,3,2,1
Oregon Health & Science University,"University of California, Los Angeles",Field,Cell Biology,3,2,1
"University of California, San Francisco","University of California, Los Angeles",Field,Cell Biology,4,3,1
"University of Nevada, Reno","University of California, Los Angeles",Field,Cell Biology,2,1,1
University of North Carolina at Chapel Hill,"University of California, Los Angeles",Field,Cell Biology,2,1,1
University of Rhode Island,"University of California, Los Angeles",Field,Cell Biology,2,1,1
"University of Texas at Dallas, The","University of California, Los Angeles",Field,Cell Biology,4,1,2
"University of Arizona, The","University of California, San Diego",Field,Cell Biology,3,1,2
"University of California, Irvine","University of California, San Diego",Field,Cell Biology,2,1,1
"University of California, Santa Barbara","University of California, San Diego",Field,Cell Biology,2,1,1
"University of Texas at Austin, The","University of California, San Diego",Field,Cell Biology,2,1,1
Columbia University,"University of California, San Francisco",Field,Cell Biology,2,1,1
"University of California, Berkeley","University of California, San Francisco",Field,Cell Biology,5,2,3
"University of California, Davis","University of California, San Francisco",Field,Cell Biology,3,1,2
"University of Chicago, The","University of California, San Francisco",Field,Cell Biology,3,2,1
University of Illinois at Urbana-Champaign,"University of California, San Francisco",Field,Cell Biology,2,1,1
University of Virginia,"University of California, San Francisco",Field,Cell Biology,3,2,1
Yale University,"University of California, San Francisco",Field,Cell Biology,3,1,1
Columbia University,"University of Chicago, The",Field,Cell Biology,5,1,4
Northwestern University,"University of Chicago, The",Field,Cell Biology,8,2,5
Thomas Jefferson University,"University of Chicago, The",Field,Cell Biology,2,1,1
"University of California, Riverside",University of Colorado Boulder,Field,Cell Biology,3,1,2
University of Colorado Boulder,University of Colorado Boulder,Field,Cell Biology,7,1,5
"University of Texas Southwestern Medical Center at Dallas, The",University of Colorado Boulder,Field,Cell Biology,3,1,2
University of Hawaii,University of Colorado Denver,Field,Cell Biology,2,1,1
University of Connecticut,University of Connecticut,Field,Cell Biology,4,2,2
University of Florida,University of Florida,Field,Cell Biology,4,1,3
University of Oklahoma,University of Florida,Field,Cell Biology,2,1,1
University of Louisiana at Lafayette,University of Georgia,Field,Cell Biology,3,1,2
Baylor College of Medicine,University of Houston,Field,Cell Biology,2,1,1
Rush University,University of Illinois at Urbana-Champaign,Field,Cell Biology,3,1,2
University of New Hampshire,University of Illinois at Urbana-Champaign,Field,Cell Biology,2,1,1
"University of Tennessee, The",University of Illinois at Urbana-Champaign,Field,Cell Biology,2,1,1
Washington University in St. Louis,University of Illinois at Urbana-Champaign,Field,Cell Biology,2,1,1
"University of Kansas, The","University of Iowa, The",Field,Cell Biology,2,1,1
"University of Missouri - Kansas City, The","University of Iowa, The",Field,Cell Biology,2,1,1
"University of Montana, Missoula","University of Iowa, The",Field,Cell Biology,2,1,1
University of Nebraska Medical Center,"University of Iowa, The",Field,Cell Biology,3,1,2
Wayne State University,"University of Kansas, The",Field,Cell Biology,2,1,1
Medical University of South Carolina,University of Kentucky,Field,Cell Biology,2,1,1
University of Massachusetts Medical School,University of Massachusetts Medical School,Field,Cell Biology,3,1,2
Baylor College of Medicine,University of Michigan,Field,Cell Biology,3,1,2
University of Connecticut,University of Michigan,Field,Cell Biology,2,1,1
University of Michigan,University of Michigan,Field,Cell Biology,5,2,2
Wayne State University,University of Michigan,Field,Cell Biology,3,1,1
Indiana University-Purdue University Indianapolis,"University of Minnesota, Twin Cities",Field,Cell Biology,3,1,2
Iowa State University,"University of Minnesota, Twin Cities",Field,Cell Biology,2,1,1
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Cell Biology,5,2,2
"University of Montana, Missoula","University of Montana, Missoula",Field,Cell Biology,7,1,6
University of Nebraska Medical Center,University of Nebraska Medical Center,Field,Cell Biology,7,3,3
"University of Nevada, Reno","University of Nevada, Reno",Field,Cell Biology,3,1,1
"University of New Mexico, The","University of New Mexico, The",Field,Cell Biology,4,1,3
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Cell Biology,3,2,1
University of South Carolina,University of North Carolina at Chapel Hill,Field,Cell Biology,3,1,2
"University of Texas at Austin, The",University of North Carolina at Chapel Hill,Field,Cell Biology,3,1,2
University of Oklahoma,University of Oklahoma,Field,Cell Biology,3,1,1
Columbia University,University of Pennsylvania,Field,Cell Biology,2,1,1
Duke University,University of Pennsylvania,Field,Cell Biology,2,1,1
"University of California, Irvine",University of Pennsylvania,Field,Cell Biology,2,1,1
"University of Cincinnati, The",University of Pennsylvania,Field,Cell Biology,2,1,1
Yale University,University of Pennsylvania,Field,Cell Biology,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Cell Biology,2,1,1
Medical University of South Carolina,University of South Carolina,Field,Cell Biology,4,1,3
University of South Florida,University of South Florida,Field,Cell Biology,2,1,1
University of North Carolina at Chapel Hill,"University of Tennessee, The",Field,Cell Biology,2,1,1
Baylor College of Medicine,"University of Texas Health Science Center at Houston, The",Field,Cell Biology,4,2,1
"University of Texas Health Science Center at San Antonio, The","University of Texas Health Science Center at San Antonio, The",Field,Cell Biology,4,2,1
Vanderbilt University,"University of Texas Southwestern Medical Center at Dallas, The",Field,Cell Biology,4,1,1
University of Massachusetts Medical School,"University of Vermont, The",Field,Cell Biology,2,1,1
"University of Arizona, The",University of Washington,Field,Cell Biology,4,1,3
"University of California, Santa Cruz",University of Washington,Field,Cell Biology,3,2,1
"University of Chicago, The",University of Washington,Field,Cell Biology,3,1,2
University of Colorado Boulder,University of Washington,Field,Cell Biology,2,1,1
University of Colorado Denver,University of Washington,Field,Cell Biology,2,1,1
"University of Kansas, The",University of Washington,Field,Cell Biology,4,1,3
University of Massachusetts Medical School,University of Washington,Field,Cell Biology,2,1,1
Harvard University,University of Wisconsin - Madison,Field,Cell Biology,3,1,2
"University at Buffalo, State University of New York",University of Wisconsin - Madison,Field,Cell Biology,3,1,2
"University of California, Davis",University of Wisconsin - Madison,Field,Cell Biology,2,1,1
"University of California, Los Angeles",University of Wisconsin - Madison,Field,Cell Biology,3,1,2
University of Connecticut,University of Wisconsin - Madison,Field,Cell Biology,3,1,2
University of Michigan,University of Wisconsin - Madison,Field,Cell Biology,6,2,3
"University of Minnesota, Twin Cities",University of Wisconsin - Madison,Field,Cell Biology,3,1,2
University of Nebraska Medical Center,University of Wisconsin - Madison,Field,Cell Biology,2,1,1
University of New Hampshire,University of Wisconsin - Madison,Field,Cell Biology,4,1,3
University of North Carolina at Chapel Hill,University of Wisconsin - Madison,Field,Cell Biology,3,1,2
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Cell Biology,5,3,1
University of South Carolina,Vanderbilt University,Field,Cell Biology,2,1,1
"University of Texas Health Science Center at San Antonio, The",Vanderbilt University,Field,Cell Biology,2,1,1
Vanderbilt University,Vanderbilt University,Field,Cell Biology,4,2,1
University of Connecticut,Washington State University,Field,Cell Biology,3,2,1
University of Nebraska Medical Center,Washington State University,Field,Cell Biology,2,1,1
Columbia University,Washington University in St. Louis,Field,Cell Biology,2,1,1
Indiana University-Purdue University Indianapolis,Washington University in St. Louis,Field,Cell Biology,3,1,2
Wayne State University,Wayne State University,Field,Cell Biology,6,1,4
Augusta University,Yale University,Field,Cell Biology,2,1,1
Harvard University,Yale University,Field,Cell Biology,6,2,3
"University of Alabama at Birmingham, The",Yale University,Field,Cell Biology,2,1,1
"University of California, Santa Cruz",Yale University,Field,Cell Biology,2,1,1
"University of Maryland, College Park",Yale University,Field,Cell Biology,6,1,5
"University of Texas at Austin, The",Yale University,Field,Cell Biology,5,1,4
Yale University,Yale University,Field,Cell Biology,5,2,2
