InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of California, San Francisco",Harvard University,Field,Biochemistry,4,1,3
"University of California, Santa Barbara",Harvard University,Field,Biochemistry,2,1,1
University of Delaware,Harvard University,Field,Biochemistry,3,1,2
University of Massachusetts Amherst,Harvard University,Field,Biochemistry,2,1,1
University of Michigan,Harvard University,Field,Biochemistry,3,1,1
University of Notre Dame,Harvard University,Field,Biochemistry,2,1,1
University of Pennsylvania,Harvard University,Field,Biochemistry,2,1,1
University of South Carolina,Harvard University,Field,Biochemistry,2,1,1
"University of Tennessee, The",Harvard University,Field,Biochemistry,3,1,1
"University of Texas at Austin, The",Harvard University,Field,Biochemistry,6,1,5
Yale University,Harvard University,Field,Biochemistry,3,1,1
Medical University of South Carolina,Iowa State University,Field,Biochemistry,2,1,1
Georgia Institute of Technology,Johns Hopkins University,Field,Biochemistry,2,1,1
Johns Hopkins University,Johns Hopkins University,Field,Biochemistry,7,3,3
Kansas State University,Johns Hopkins University,Field,Biochemistry,2,1,1
Texas State University,Johns Hopkins University,Field,Biochemistry,2,1,1
Tulane University,Johns Hopkins University,Field,Biochemistry,2,1,1
"University of California, San Diego",Johns Hopkins University,Field,Biochemistry,2,1,1
University of Georgia,Johns Hopkins University,Field,Biochemistry,4,1,3
"University of Iowa, The",Johns Hopkins University,Field,Biochemistry,2,1,1
University of Kentucky,Johns Hopkins University,Field,Biochemistry,3,1,2
University of Washington,Johns Hopkins University,Field,Biochemistry,2,1,1
Boston University,Massachusetts Institute of Technology,Field,Biochemistry,3,1,2
Montana State University,Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
Northwestern University,Massachusetts Institute of Technology,Field,Biochemistry,5,1,4
"Ohio State University, The",Massachusetts Institute of Technology,Field,Biochemistry,4,1,2
"Pennsylvania State University, The",Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
"University of California, Los Angeles",Massachusetts Institute of Technology,Field,Biochemistry,4,2,2
"University of California, San Diego",Massachusetts Institute of Technology,Field,Biochemistry,4,1,3
"University of California, San Francisco",Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
University of Colorado Boulder,Massachusetts Institute of Technology,Field,Biochemistry,8,1,7
University of Denver,Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
University of Massachusetts Medical School,Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
University of South Carolina,Massachusetts Institute of Technology,Field,Biochemistry,4,1,3
"University of Utah, The",Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
University of Wisconsin - Madison,Massachusetts Institute of Technology,Field,Biochemistry,2,1,1
Michigan State University,Michigan State University,Field,Biochemistry,9,3,5
Ohio University,Michigan State University,Field,Biochemistry,3,2,1
University of Colorado Boulder,Michigan State University,Field,Biochemistry,2,1,1
University of Missouri,Michigan State University,Field,Biochemistry,3,1,1
"University of Nevada, Reno",Michigan State University,Field,Biochemistry,2,1,1
University of Oklahoma,Michigan State University,Field,Biochemistry,2,1,1
Mississippi State University,Mississippi State University,Field,Biochemistry,9,2,6
"University of Montana, Missoula",Montana State University,Field,Biochemistry,6,1,4
"University of New Mexico, The",New Mexico State University,Field,Biochemistry,2,1,1
Weill Medical College of Cornell University,New York University,Field,Biochemistry,2,1,1
Georgia Institute of Technology,Northwestern University,Field,Biochemistry,2,1,1
Northwestern University,Northwestern University,Field,Biochemistry,3,1,2
University of South Carolina,Northwestern University,Field,Biochemistry,2,1,1
"University at Buffalo, State University of New York","Ohio State University, The",Field,Biochemistry,3,1,2
University of Notre Dame,"Ohio State University, The",Field,Biochemistry,2,1,1
Oklahoma State University,Oklahoma State University,Field,Biochemistry,2,1,1
