InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Yale University,University of Notre Dame,Field,Theological Studies,3,1,2
Fuller Theological Seminary,University of Southern California,Field,Theological Studies,3,1,2
Dallas Theological Seminary,"University of Texas at Dallas, The",Field,Theological Studies,3,1,1
Graduate Theological Union,University of Wisconsin - Madison,Field,Theological Studies,2,1,1
Boston University,Vanderbilt University,Field,Theological Studies,2,1,1
Brite Divinity School,Vanderbilt University,Field,Theological Studies,7,3,3
Chicago Theological Seminary,Vanderbilt University,Field,Theological Studies,4,2,2
Emory University,Vanderbilt University,Field,Theological Studies,3,2,1
Fordham University,Vanderbilt University,Field,Theological Studies,2,1,1
Graduate Theological Union,Vanderbilt University,Field,Theological Studies,2,1,1
Southern Methodist University,Vanderbilt University,Field,Theological Studies,2,1,1
Vanderbilt University,Vanderbilt University,Field,Theological Studies,9,2,6
Boston College,Yale University,Field,Theological Studies,4,2,2
Boston University,Yale University,Field,Theological Studies,2,1,1
Duke University,Yale University,Field,Theological Studies,5,2,2
Fordham University,Yale University,Field,Theological Studies,4,2,2
Fuller Theological Seminary,Yale University,Field,Theological Studies,3,2,1
Graduate Theological Union,Yale University,Field,Theological Studies,4,1,3
Harvard University,Yale University,Field,Theological Studies,2,1,1
Southern Methodist University,Yale University,Field,Theological Studies,4,1,3
Union Theological Seminary in the City of New York,Yale University,Field,Theological Studies,3,2,1
University of Notre Dame,Yale University,Field,Theological Studies,13,4,9
Yale University,Yale University,Field,Theological Studies,9,4,5
