InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Georgia,University of Michigan,Field,Classics and Classical Languages,2,1,1
"University of Iowa, The",University of Michigan,Field,Classics and Classical Languages,2,1,1
University of Kentucky,University of Michigan,Field,Classics and Classical Languages,5,1,3
"University of Mississippi, The",University of Michigan,Field,Classics and Classical Languages,2,1,1
"University of Montana, Missoula",University of Michigan,Field,Classics and Classical Languages,2,1,1
University of North Carolina at Chapel Hill,University of Michigan,Field,Classics and Classical Languages,2,1,1
"University of Tennessee, The",University of Michigan,Field,Classics and Classical Languages,2,1,1
"University of Montana, Missoula","University of Minnesota, Twin Cities",Field,Classics and Classical Languages,2,1,1
Wayne State University,"University of Minnesota, Twin Cities",Field,Classics and Classical Languages,3,1,2
Ball State University,University of North Carolina at Chapel Hill,Field,Classics and Classical Languages,2,1,1
"University of Alabama, The",University of North Carolina at Chapel Hill,Field,Classics and Classical Languages,2,1,1
University of Pennsylvania,University of North Carolina at Chapel Hill,Field,Classics and Classical Languages,2,1,1
"University of Alabama, The",University of Oregon,Field,Classics and Classical Languages,2,1,1
Miami University,University of Pennsylvania,Field,Classics and Classical Languages,2,1,1
Texas Tech University,University of Pennsylvania,Field,Classics and Classical Languages,2,1,1
"University of California, Los Angeles",University of Pennsylvania,Field,Classics and Classical Languages,2,1,1
University of Nebraska - Lincoln,University of Pennsylvania,Field,Classics and Classical Languages,2,1,1
Wayne State University,University of Pennsylvania,Field,Classics and Classical Languages,4,3,1
Texas Tech University,"University of Texas at Austin, The",Field,Classics and Classical Languages,2,1,1
University of Colorado Boulder,"University of Texas at Austin, The",Field,Classics and Classical Languages,2,1,1
University of Connecticut,"University of Texas at Austin, The",Field,Classics and Classical Languages,2,1,1
Texas Tech University,University of Washington,Field,Classics and Classical Languages,2,1,1
University of Kentucky,University of Washington,Field,Classics and Classical Languages,2,1,1
"University of Maine, The",University of Washington,Field,Classics and Classical Languages,2,1,1
Kent State University,University of Wisconsin - Madison,Field,Classics and Classical Languages,2,1,1
Texas Tech University,University of Wisconsin - Madison,Field,Classics and Classical Languages,2,1,1
University of Kentucky,University of Wisconsin - Madison,Field,Classics and Classical Languages,3,2,1
Saint Louis University,Washington University in St. Louis,Field,Classics and Classical Languages,4,2,2
Cornell University,Yale University,Field,Classics and Classical Languages,2,1,1
George Mason University,Yale University,Field,Classics and Classical Languages,3,2,1
Kent State University,Yale University,Field,Classics and Classical Languages,2,1,1
Loyola University Chicago,Yale University,Field,Classics and Classical Languages,2,1,1
Texas A&M University,Yale University,Field,Classics and Classical Languages,2,1,1
"University of California, Los Angeles",Yale University,Field,Classics and Classical Languages,2,1,1
"University of Texas at Austin, The",Yale University,Field,Classics and Classical Languages,5,1,3
