InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Texas A&M Kingsville,Texas A&M University,Field,Civil Engineering,3,1,2
University of Arkansas,Texas A&M University,Field,Civil Engineering,2,1,1
Texas Tech University,Texas Tech University,Field,Civil Engineering,6,2,4
Colorado School of Mines,"University of Arizona, The",Field,Civil Engineering,2,1,1
Arizona State University,"University of California, Berkeley",Field,Civil Engineering,5,2,3
California Institute of Technology,"University of California, Berkeley",Field,Civil Engineering,3,1,2
Cornell University,"University of California, Berkeley",Field,Civil Engineering,3,1,1
Georgia Institute of Technology,"University of California, Berkeley",Field,Civil Engineering,5,2,3
Oregon State University,"University of California, Berkeley",Field,Civil Engineering,8,1,7
Purdue University,"University of California, Berkeley",Field,Civil Engineering,4,2,2
Texas A&M University,"University of California, Berkeley",Field,Civil Engineering,3,2,1
"University of California, Berkeley","University of California, Berkeley",Field,Civil Engineering,15,1,13
"University of California, Irvine","University of California, Berkeley",Field,Civil Engineering,2,1,1
"University of California, Los Angeles","University of California, Berkeley",Field,Civil Engineering,5,1,2
University of Colorado Boulder,"University of California, Berkeley",Field,Civil Engineering,3,1,2
University of Idaho,"University of California, Berkeley",Field,Civil Engineering,2,1,1
University of Massachusetts Amherst,"University of California, Berkeley",Field,Civil Engineering,4,2,1
University of Michigan,"University of California, Berkeley",Field,Civil Engineering,4,1,2
"University of Nevada, Reno","University of California, Berkeley",Field,Civil Engineering,5,1,4
"University of Texas at Austin, The","University of California, Berkeley",Field,Civil Engineering,11,2,9
University of Washington,"University of California, Berkeley",Field,Civil Engineering,9,3,6
University of Wisconsin - Madison,"University of California, Berkeley",Field,Civil Engineering,4,3,1
"University of California, Davis","University of California, Davis",Field,Civil Engineering,3,2,1
University of Colorado Boulder,"University of California, Davis",Field,Civil Engineering,2,1,1
University of Washington,"University of California, Davis",Field,Civil Engineering,2,1,1
Utah State University,"University of California, Davis",Field,Civil Engineering,3,1,1
Iowa State University,"University of California, Irvine",Field,Civil Engineering,3,2,1
University of Massachusetts Amherst,"University of California, Irvine",Field,Civil Engineering,2,1,1
"University of California, Irvine","University of California, Los Angeles",Field,Civil Engineering,4,1,2
University of Massachusetts Amherst,"University of California, Los Angeles",Field,Civil Engineering,2,1,1
University of Southern California,"University of California, Los Angeles",Field,Civil Engineering,3,1,2
University of Nebraska - Lincoln,"University of California, San Diego",Field,Civil Engineering,2,1,1
"University of Cincinnati, The","University of Cincinnati, The",Field,Civil Engineering,7,1,5
Iowa State University,University of Colorado Boulder,Field,Civil Engineering,4,2,2
University of Colorado Boulder,University of Colorado Boulder,Field,Civil Engineering,7,1,5
Washington State University,University of Colorado Boulder,Field,Civil Engineering,2,1,1
Florida Institute of Technology,University of Florida,Field,Civil Engineering,2,1,1
University of Florida,University of Florida,Field,Civil Engineering,8,2,6
Drexel University,University of Illinois at Urbana-Champaign,Field,Civil Engineering,3,1,1
Oregon State University,University of Illinois at Urbana-Champaign,Field,Civil Engineering,3,1,2
"Pennsylvania State University, The",University of Illinois at Urbana-Champaign,Field,Civil Engineering,5,1,1
Texas Tech University,University of Illinois at Urbana-Champaign,Field,Civil Engineering,3,1,1
"University at Buffalo, State University of New York",University of Illinois at Urbana-Champaign,Field,Civil Engineering,4,1,2
University of Colorado Denver,University of Illinois at Urbana-Champaign,Field,Civil Engineering,4,1,2
University of Connecticut,University of Illinois at Urbana-Champaign,Field,Civil Engineering,2,1,1
University of Hawaii,University of Illinois at Urbana-Champaign,Field,Civil Engineering,2,1,1
University of Michigan,University of Illinois at Urbana-Champaign,Field,Civil Engineering,5,2,3
"University of Minnesota, Twin Cities",University of Illinois at Urbana-Champaign,Field,Civil Engineering,5,3,2
"University of Texas at Austin, The",University of Illinois at Urbana-Champaign,Field,Civil Engineering,7,2,5
Howard University,"University of Maryland, College Park",Field,Civil Engineering,2,1,1
"Pennsylvania State University, The","University of Maryland, College Park",Field,Civil Engineering,2,1,1
University of Oklahoma,University of Massachusetts Amherst,Field,Civil Engineering,2,1,1
Rice University,University of Michigan,Field,Civil Engineering,2,1,1
Texas A&M University,University of Michigan,Field,Civil Engineering,3,1,2
"University of California, Davis",University of Michigan,Field,Civil Engineering,4,1,3
University of Virginia,University of Michigan,Field,Civil Engineering,3,1,2
Wayne State University,University of Michigan,Field,Civil Engineering,2,1,1
Michigan Technological University,"University of Minnesota, Twin Cities",Field,Civil Engineering,2,1,1
"University of Iowa, The","University of Minnesota, Twin Cities",Field,Civil Engineering,3,1,2
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Civil Engineering,9,2,7
