InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Alabama at Birmingham, The","University of Alabama at Birmingham, The",Field,Social Work,2,1,1
Indiana University-Purdue University Indianapolis,"University of Alabama, The",Field,Social Work,2,1,1
"University of Alabama, The","University of Alabama, The",Field,Social Work,4,2,2
Arizona State University,"University of California, Berkeley",Field,Social Work,2,1,1
Boston College,"University of California, Berkeley",Field,Social Work,2,1,1
Portland State University,"University of California, Berkeley",Field,Social Work,3,2,1
"University at Albany, State University of New York","University of California, Berkeley",Field,Social Work,2,1,1
"University of California, Los Angeles","University of California, Berkeley",Field,Social Work,5,3,2
"University of Maryland Baltimore, The","University of California, Berkeley",Field,Social Work,4,1,2
University of Southern California,"University of California, Berkeley",Field,Social Work,5,1,3
University of Texas Arlington,"University of California, Berkeley",Field,Social Work,2,1,1
"University of Utah, The","University of California, Berkeley",Field,Social Work,4,2,2
Wayne State University,"University of California, Berkeley",Field,Social Work,2,1,1
Arizona State University,"University of California, Los Angeles",Field,Social Work,2,1,1
Kansas State University,"University of California, Los Angeles",Field,Social Work,3,2,1
University of Southern California,"University of California, Los Angeles",Field,Social Work,10,6,3
University of Washington,"University of California, Los Angeles",Field,Social Work,3,2,1
University of Dayton,"University of California, Santa Barbara",Field,Social Work,2,1,1
Boston University,"University of Chicago, The",Field,Social Work,4,2,2
Loyola University Chicago,"University of Chicago, The",Field,Social Work,7,6,1
Portland State University,"University of Chicago, The",Field,Social Work,2,1,1
Rutgers - New Brunswick,"University of Chicago, The",Field,Social Work,2,1,1
Syracuse University,"University of Chicago, The",Field,Social Work,2,1,1
"University of Chicago, The","University of Chicago, The",Field,Social Work,4,2,2
"University of Cincinnati, The","University of Chicago, The",Field,Social Work,2,1,1
University of Illinois at Urbana-Champaign,"University of Chicago, The",Field,Social Work,4,3,1
"University of Maryland Baltimore, The","University of Chicago, The",Field,Social Work,3,1,2
"University of Minnesota, Twin Cities","University of Chicago, The",Field,Social Work,3,2,1
University of Missouri,"University of Chicago, The",Field,Social Work,2,1,1
University of Pennsylvania,"University of Chicago, The",Field,Social Work,2,1,1
University of South Carolina,"University of Chicago, The",Field,Social Work,6,3,1
"University of Toledo, The","University of Cincinnati, The",Field,Social Work,2,1,1
Virginia Commonwealth University,University of Connecticut,Field,Social Work,2,1,1
University of Denver,University of Denver,Field,Social Work,10,7,2
University of Louisville,University of Denver,Field,Social Work,2,1,1
"University of Montana, Missoula",University of Denver,Field,Social Work,2,1,1
Georgia State University,University of Georgia,Field,Social Work,5,2,3
Louisiana State University,University of Georgia,Field,Social Work,2,1,1
"University of Alabama at Birmingham, The",University of Georgia,Field,Social Work,3,2,1
"University of Alabama, The",University of Georgia,Field,Social Work,2,1,1
University of Georgia,University of Georgia,Field,Social Work,3,2,1
University of Kentucky,University of Georgia,Field,Social Work,2,1,1
University of Michigan,University of Hawaii,Field,Social Work,2,1,1
Indiana University-Purdue University Indianapolis,University of Illinois at Chicago,Field,Social Work,2,1,1
New York University,University of Illinois at Chicago,Field,Social Work,3,2,1
University of Illinois at Chicago,University of Illinois at Chicago,Field,Social Work,5,2,2
Western Michigan University,University of Illinois at Chicago,Field,Social Work,2,1,1
University of Michigan,University of Illinois at Urbana-Champaign,Field,Social Work,3,2,1
University of Southern California,University of Illinois at Urbana-Champaign,Field,Social Work,2,1,1
Kansas State University,"University of Kansas, The",Field,Social Work,3,2,1
"Ohio State University, The","University of Kansas, The",Field,Social Work,2,1,1
Portland State University,"University of Kansas, The",Field,Social Work,4,2,1
"University of Kansas, The","University of Kansas, The",Field,Social Work,4,2,1
"University of Missouri - Kansas City, The","University of Kansas, The",Field,Social Work,3,2,1
Baylor University,University of Louisville,Field,Social Work,2,1,1
University of Louisville,University of Louisville,Field,Social Work,6,5,1
"University of Maryland Baltimore, The","University of Maryland Baltimore, The",Field,Social Work,5,4,1
"University of Maryland, Baltimore County","University of Maryland Baltimore, The",Field,Social Work,5,3,2
"University of Maryland Baltimore, The","University of Maryland, College Park",Field,Social Work,9,5,4
University of Memphis,University of Memphis,Field,Social Work,3,1,2
Case Western Reserve University,University of Michigan,Field,Social Work,3,1,1
Columbia University,University of Michigan,Field,Social Work,7,2,4
Florida State University,University of Michigan,Field,Social Work,3,1,2
Indiana University-Purdue University Indianapolis,University of Michigan,Field,Social Work,3,1,2
Michigan State University,University of Michigan,Field,Social Work,7,5,2
Portland State University,University of Michigan,Field,Social Work,3,2,1
Rutgers - New Brunswick,University of Michigan,Field,Social Work,5,4,1
"Stony Brook University, State University of New York",University of Michigan,Field,Social Work,2,1,1
"University of California, Los Angeles",University of Michigan,Field,Social Work,2,1,1
"University of Chicago, The",University of Michigan,Field,Social Work,8,4,3
University of Georgia,University of Michigan,Field,Social Work,2,1,1
University of Michigan,University of Michigan,Field,Social Work,17,11,6
"University of Minnesota, Twin Cities",University of Michigan,Field,Social Work,3,2,1
University of Pittsburgh,University of Michigan,Field,Social Work,5,1,4
University of Texas Arlington,University of Michigan,Field,Social Work,2,1,1
"University of Texas at Austin, The",University of Michigan,Field,Social Work,2,1,1
University of Washington,University of Michigan,Field,Social Work,5,4,1
University of Wisconsin - Madison,University of Michigan,Field,Social Work,4,2,1
Washington University in St. Louis,University of Michigan,Field,Social Work,6,1,2
Western Michigan University,University of Michigan,Field,Social Work,2,1,1
University of Denver,"University of Minnesota, Twin Cities",Field,Social Work,2,1,1
"University of Kansas, The","University of Minnesota, Twin Cities",Field,Social Work,3,2,1
Virginia Commonwealth University,"University of Minnesota, Twin Cities",Field,Social Work,2,1,1
University of Kentucky,University of Missouri,Field,Social Work,2,1,1
Vanderbilt University,University of Missouri,Field,Social Work,2,1,1
Saint Louis University,University of Missouri - St. Louis,Field,Social Work,3,2,1
North Carolina State University,University of North Carolina at Chapel Hill,Field,Social Work,2,1,1
University of Denver,University of North Carolina at Chapel Hill,Field,Social Work,2,1,1
University of Kentucky,University of North Carolina at Chapel Hill,Field,Social Work,2,1,1
University of Louisville,University of North Carolina at Chapel Hill,Field,Social Work,2,1,1
"University of Maryland Baltimore, The",University of North Carolina at Chapel Hill,Field,Social Work,2,1,1
University of Missouri,University of North Carolina at Chapel Hill,Field,Social Work,2,1,1
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Social Work,26,17,8
Washington University in St. Louis,University of North Carolina at Chapel Hill,Field,Social Work,4,3,1
University of North Carolina at Chapel Hill,"University of North Carolina at Greensboro, The",Field,Social Work,2,1,1
"University of North Carolina at Greensboro, The","University of North Carolina at Greensboro, The",Field,Social Work,2,1,1
Bryn Mawr College,University of Pennsylvania,Field,Social Work,4,3,1
Rutgers - New Brunswick,University of Pennsylvania,Field,Social Work,2,1,1
