InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Virginia Commonwealth University,University of North Carolina at Chapel Hill,Field,Biostatistics,2,1,1
West Virginia University,University of North Carolina at Chapel Hill,Field,Biostatistics,3,1,2
University of Oklahoma,University of Oklahoma,Field,Biostatistics,12,7,3
George Washington University,University of Pennsylvania,Field,Biostatistics,2,1,1
University of Pennsylvania,University of Pennsylvania,Field,Biostatistics,15,6,8
Vanderbilt University,University of Pennsylvania,Field,Biostatistics,2,1,1
Case Western Reserve University,University of Pittsburgh,Field,Biostatistics,2,1,1
Emory University,University of Pittsburgh,Field,Biostatistics,2,1,1
Georgia State University,University of Pittsburgh,Field,Biostatistics,2,1,1
Kent State University,University of Pittsburgh,Field,Biostatistics,2,1,1
University of Kentucky,University of Pittsburgh,Field,Biostatistics,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Biostatistics,11,5,6
University of South Florida,University of Pittsburgh,Field,Biostatistics,2,1,1
"University at Buffalo, State University of New York",University of Rochester,Field,Biostatistics,3,1,2
University of Rochester,University of Rochester,Field,Biostatistics,10,1,4
University of South Carolina,University of South Carolina,Field,Biostatistics,2,1,1
University of South Florida,University of South Florida,Field,Biostatistics,6,2,4
"University of Texas Health Science Center at Houston, The","University of Texas Health Science Center at Houston, The",Field,Biostatistics,6,2,3
"University of Texas Health Science Center at San Antonio, The","University of Texas Health Science Center at Houston, The",Field,Biostatistics,5,4,1
Duke University,University of Washington,Field,Biostatistics,3,1,2
Emory University,University of Washington,Field,Biostatistics,2,1,1
University of Florida,University of Washington,Field,Biostatistics,2,1,1
University of Michigan,University of Washington,Field,Biostatistics,3,1,1
University of Pennsylvania,University of Washington,Field,Biostatistics,9,3,4
University of Washington,University of Washington,Field,Biostatistics,13,5,7
"University of Alabama at Birmingham, The",University of Wisconsin - Madison,Field,Biostatistics,2,1,1
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Biostatistics,4,2,1
University of Pennsylvania,Weill Medical College of Cornell University,Field,Biostatistics,2,1,1
Columbia University,Yale University,Field,Biostatistics,3,1,1
Duke University,Yale University,Field,Biostatistics,2,1,1
"University at Albany, State University of New York",Yale University,Field,Biostatistics,3,1,2
Yale University,Yale University,Field,Biostatistics,7,2,5
