InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Mississippi, The","University of Mississippi Medical Center, The",Field,Nursing,18,15,2
University of Missouri,University of Missouri,Field,Nursing,8,5,3
Saint Louis University,University of Missouri - St. Louis,Field,Nursing,5,4,1
"University of Nevada, Reno","University of Nevada, Reno",Field,Nursing,12,10,2
Boston College,University of North Carolina at Chapel Hill,Field,Nursing,2,1,1
Duke University,University of North Carolina at Chapel Hill,Field,Nursing,11,6,3
Vanderbilt University,University of North Carolina at Chapel Hill,Field,Nursing,3,1,1
"Ohio State University, The","University of North Dakota, The",Field,Nursing,2,1,1
Columbia University,University of Pennsylvania,Field,Nursing,4,2,1
Northern Illinois University,University of Pennsylvania,Field,Nursing,2,1,1
Oregon Health & Science University,University of Pennsylvania,Field,Nursing,3,1,1
University of Delaware,University of Pennsylvania,Field,Nursing,4,3,1
University of Illinois at Chicago,University of Pennsylvania,Field,Nursing,5,3,1
University of Michigan,University of Pennsylvania,Field,Nursing,4,2,1
East Carolina University,University of Pittsburgh,Field,Nursing,2,1,1
Indiana University of Pennsylvania,University of Pittsburgh,Field,Nursing,7,6,1
University of Pittsburgh,University of Pittsburgh,Field,Nursing,33,30,1
University of South Florida,University of Pittsburgh,Field,Nursing,3,1,1
"University of Texas at Austin, The",University of Pittsburgh,Field,Nursing,2,1,1
University of Rochester,University of Rochester,Field,Nursing,53,38,10
"University of Mississippi Medical Center, The","University of Southern Mississippi, The",Field,Nursing,2,1,1
"University of Mississippi, The","University of Southern Mississippi, The",Field,Nursing,3,1,2
University of Memphis,"University of Tennessee Health Science Center, The",Field,Nursing,4,3,1
Vanderbilt University,"University of Tennessee Health Science Center, The",Field,Nursing,7,5,2
"University of Tennessee, The","University of Tennessee, The",Field,Nursing,11,8,1
Vanderbilt University,"University of Tennessee, The",Field,Nursing,7,5,2
"University of Texas Health Science Center at Houston, The","University of Texas Health Science Center at Houston, The",Field,Nursing,29,27,1
"University of Texas Health Science Center at San Antonio, The","University of Texas Health Science Center at San Antonio, The",Field,Nursing,6,5,1
"University of Texas Medical Branch, The","University of Texas Medical Branch, The",Field,Nursing,22,18,3
Arizona State University,"University of Texas at Austin, The",Field,Nursing,2,1,1
Texas Tech University Health Sciences Center,"University of Texas at Austin, The",Field,Nursing,6,3,1
"University of Alabama, The","University of Texas at Austin, The",Field,Nursing,2,1,1
"University of Iowa, The","University of Texas at Austin, The",Field,Nursing,2,1,1
University of Massachusetts Amherst,"University of Texas at Austin, The",Field,Nursing,4,2,1
"University of North Carolina at Greensboro, The","University of Texas at Austin, The",Field,Nursing,3,2,1
University of Oklahoma,"University of Texas at Austin, The",Field,Nursing,2,1,1
"University of Texas Health Science Center at Houston, The","University of Texas at Austin, The",Field,Nursing,2,1,1
"University of Texas Health Science Center at San Antonio, The","University of Texas at Austin, The",Field,Nursing,6,5,1
"University of Texas Medical Branch, The","University of Texas at Austin, The",Field,Nursing,5,4,1
"University of Texas at El Paso, The","University of Texas at El Paso, The",Field,Nursing,2,1,1
"University of Utah, The","University of Utah, The",Field,Nursing,24,19,4
Duke University,University of Virginia,Field,Nursing,6,3,2
University of Virginia,University of Virginia,Field,Nursing,12,11,1
Arizona State University,University of Washington,Field,Nursing,4,2,1
Emory University,University of Washington,Field,Nursing,2,1,1
University of North Carolina at Chapel Hill,University of Washington,Field,Nursing,2,1,1
University of Pittsburgh,University of Washington,Field,Nursing,2,1,1
University of Washington,University of Washington,Field,Nursing,29,26,3
Washington State University,University of Washington,Field,Nursing,3,2,1
University of Missouri - St. Louis,University of Wisconsin - Madison,Field,Nursing,2,1,1
University of Wisconsin - Milwaukee,University of Wisconsin - Milwaukee,Field,Nursing,8,6,1
Oregon Health & Science University,Vanderbilt University,Field,Nursing,3,1,2
Texas A&M Corpus Christi,Vanderbilt University,Field,Nursing,2,1,1
Vanderbilt University,Vanderbilt University,Field,Nursing,48,34,10
Washington State University,Washington State University,Field,Nursing,13,10,2
Michigan State University,Wayne State University,Field,Nursing,4,3,1
Montana State University,Wayne State University,Field,Nursing,2,1,1
Wayne State University,Wayne State University,Field,Nursing,11,9,1
West Virginia University,West Virginia University,Field,Nursing,13,12,1
University of Massachusetts Medical School,Yale University,Field,Nursing,2,1,1
