InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Minnesota, Twin Cities",University of Illinois at Urbana-Champaign,Field,Educational Psychology,3,1,2
"University of Missouri - Kansas City, The",University of Illinois at Urbana-Champaign,Field,Educational Psychology,2,1,1
University of South Carolina,University of Illinois at Urbana-Champaign,Field,Educational Psychology,5,2,2
New Mexico State University,"University of Iowa, The",Field,Educational Psychology,5,4,1
Southern Illinois University Carbondale,"University of Iowa, The",Field,Educational Psychology,2,1,1
University of Oklahoma,"University of Iowa, The",Field,Educational Psychology,2,1,1
Oklahoma State University,"University of Kansas, The",Field,Educational Psychology,2,1,1
Ball State University,"University of Maryland, College Park",Field,Educational Psychology,3,1,1
"Pennsylvania State University, The","University of Maryland, College Park",Field,Educational Psychology,5,2,3
"University at Albany, State University of New York",University of Massachusetts Amherst,Field,Educational Psychology,2,1,1
University of South Carolina,University of Massachusetts Amherst,Field,Educational Psychology,3,1,1
"University of Tennessee, The",University of Memphis,Field,Educational Psychology,2,1,1
Arizona State University,University of Michigan,Field,Educational Psychology,4,1,3
Indiana University - Bloomington,University of Michigan,Field,Educational Psychology,2,1,1
"Ohio State University, The",University of Michigan,Field,Educational Psychology,7,4,3
Temple University,University of Michigan,Field,Educational Psychology,2,1,1
University of Houston,University of Michigan,Field,Educational Psychology,2,1,1
University of South Carolina,University of Michigan,Field,Educational Psychology,5,4,1
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Educational Psychology,8,5,3
Mississippi State University,"University of Mississippi, The",Field,Educational Psychology,2,1,1
Texas A&M University,University of Missouri,Field,Educational Psychology,3,1,2
"University of Kansas, The",University of Missouri,Field,Educational Psychology,2,1,1
"University of Minnesota, Twin Cities",University of Missouri,Field,Educational Psychology,2,1,1
University of Missouri,University of Missouri,Field,Educational Psychology,5,3,1
Oklahoma State University,University of Nebraska - Lincoln,Field,Educational Psychology,3,1,2
"Pennsylvania State University, The",University of Nebraska - Lincoln,Field,Educational Psychology,2,1,1
"University of Nevada, Las Vegas","University of New Mexico, The",Field,Educational Psychology,2,1,1
"University of Texas at El Paso, The","University of New Mexico, The",Field,Educational Psychology,2,1,1
"University of Tennessee, The","University of North Carolina at Greensboro, The",Field,Educational Psychology,4,2,1
Texas State University,University of North Texas,Field,Educational Psychology,4,2,2
University of Georgia,University of Notre Dame,Field,Educational Psychology,2,1,1
University of Oklahoma,University of Oklahoma,Field,Educational Psychology,3,2,1
Arizona State University,University of Oregon,Field,Educational Psychology,3,1,2
Texas A&M University,University of Oregon,Field,Educational Psychology,4,2,2
University of Connecticut,University of Oregon,Field,Educational Psychology,3,2,1
"University of Minnesota, Twin Cities",University of Oregon,Field,Educational Psychology,2,1,1
Temple University,University of Pennsylvania,Field,Educational Psychology,3,2,1
"Ohio State University, The",University of Pittsburgh,Field,Educational Psychology,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Educational Psychology,3,1,2
Arizona State University,"University of Texas at Austin, The",Field,Educational Psychology,2,1,1
Florida State University,"University of Texas at Austin, The",Field,Educational Psychology,2,1,1
"Ohio State University, The","University of Texas at Austin, The",Field,Educational Psychology,2,1,1
Texas A&M University,"University of Texas at Austin, The",Field,Educational Psychology,4,3,1
Texas State University,"University of Texas at Austin, The",Field,Educational Psychology,9,5,4
Texas Tech University,"University of Texas at Austin, The",Field,Educational Psychology,4,2,1
University of Houston,"University of Texas at Austin, The",Field,Educational Psychology,3,1,1
"University of Kansas, The","University of Texas at Austin, The",Field,Educational Psychology,2,1,1
University of Nebraska - Lincoln,"University of Texas at Austin, The",Field,Educational Psychology,2,1,1
University of South Florida,"University of Texas at Austin, The",Field,Educational Psychology,2,1,1
"University of Texas at San Antonio, The","University of Texas at Austin, The",Field,Educational Psychology,3,1,2
Texas A&M University,"University of Utah, The",Field,Educational Psychology,2,1,1
North Carolina State University,University of Virginia,Field,Educational Psychology,5,1,3
"Pennsylvania State University, The",University of Virginia,Field,Educational Psychology,2,1,1
Arizona State University,University of Washington,Field,Educational Psychology,2,1,1
Arizona State University,University of Wisconsin - Madison,Field,Educational Psychology,2,1,1
Florida State University,University of Wisconsin - Madison,Field,Educational Psychology,2,1,1
Indiana University - Bloomington,University of Wisconsin - Madison,Field,Educational Psychology,3,1,1
Michigan State University,University of Wisconsin - Madison,Field,Educational Psychology,6,1,4
Northern Illinois University,University of Wisconsin - Madison,Field,Educational Psychology,3,1,2
"Ohio State University, The",University of Wisconsin - Madison,Field,Educational Psychology,3,1,2
"Pennsylvania State University, The",University of Wisconsin - Madison,Field,Educational Psychology,4,2,2
Temple University,University of Wisconsin - Madison,Field,Educational Psychology,2,1,1
"University at Albany, State University of New York",University of Wisconsin - Madison,Field,Educational Psychology,2,1,1
"University at Buffalo, State University of New York",University of Wisconsin - Madison,Field,Educational Psychology,3,1,2
University of Connecticut,University of Wisconsin - Madison,Field,Educational Psychology,3,1,2
"University of Texas at Austin, The",University of Wisconsin - Madison,Field,Educational Psychology,2,1,1
"University of Utah, The",University of Wisconsin - Madison,Field,Educational Psychology,2,1,1
University of Wisconsin - Milwaukee,University of Wisconsin - Madison,Field,Educational Psychology,6,4,2
University of Idaho,Utah State University,Field,Educational Psychology,3,2,1
University of Oklahoma,Utah State University,Field,Educational Psychology,2,1,1
Indiana University - Bloomington,Vanderbilt University,Field,Educational Psychology,2,1,1
North Carolina State University,Vanderbilt University,Field,Educational Psychology,3,1,1
University of Connecticut,Vanderbilt University,Field,Educational Psychology,3,1,1
"University of Minnesota, Twin Cities",Vanderbilt University,Field,Educational Psychology,4,2,1
"University of Tennessee, The",Vanderbilt University,Field,Educational Psychology,2,1,1
University of South Carolina,Virginia Polytechnic Institute and State University,Field,Educational Psychology,2,1,1
"University of Tennessee, The",Virginia Polytechnic Institute and State University,Field,Educational Psychology,2,1,1
Andrews University,Western Michigan University,Field,Educational Psychology,3,1,2
"Ohio State University, The",Western Michigan University,Field,Educational Psychology,2,1,1
