InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Michigan,University of Michigan,Field,Biomedical Engineering,9,1,7
Syracuse University,"University of Minnesota, Twin Cities",Field,Biomedical Engineering,2,1,1
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Biomedical Engineering,2,1,1
"University of Mississippi Medical Center, The","University of Mississippi Medical Center, The",Field,Biomedical Engineering,3,1,1
Columbia University,University of Pennsylvania,Field,Biomedical Engineering,6,1,5
Drexel University,University of Pennsylvania,Field,Biomedical Engineering,6,2,4
Emory University,University of Pennsylvania,Field,Biomedical Engineering,5,3,2
Georgia Institute of Technology,University of Pennsylvania,Field,Biomedical Engineering,4,2,1
New Jersey Institute of Technology,University of Pennsylvania,Field,Biomedical Engineering,2,1,1
Rutgers - New Brunswick,University of Pennsylvania,Field,Biomedical Engineering,4,1,3
Vanderbilt University,University of Pennsylvania,Field,Biomedical Engineering,3,1,2
University of Pittsburgh,University of Pittsburgh,Field,Biomedical Engineering,13,3,8
University of Rochester,University of Rochester,Field,Biomedical Engineering,5,2,2
Texas A&M University,University of Southern California,Field,Biomedical Engineering,2,1,1
"University of California, Davis",University of Southern California,Field,Biomedical Engineering,2,1,1
"University of Tennessee Health Science Center, The","University of Tennessee Health Science Center, The",Field,Biomedical Engineering,3,1,2
"University of Tennessee, The","University of Tennessee, The",Field,Biomedical Engineering,12,1,10
Rice University,"University of Texas at Austin, The",Field,Biomedical Engineering,2,1,1
Texas A&M University,"University of Texas at Austin, The",Field,Biomedical Engineering,2,1,1
"University of California, Berkeley","University of Texas at Austin, The",Field,Biomedical Engineering,2,1,1
Vanderbilt University,"University of Texas at Austin, The",Field,Biomedical Engineering,3,1,1
Virginia Commonwealth University,"University of Texas at Austin, The",Field,Biomedical Engineering,2,1,1
Virginia Polytechnic Institute and State University,University of Virginia,Field,Biomedical Engineering,4,1,3
Georgia Institute of Technology,University of Washington,Field,Biomedical Engineering,2,1,1
Rice University,University of Washington,Field,Biomedical Engineering,2,1,1
Syracuse University,University of Wisconsin - Madison,Field,Biomedical Engineering,2,1,1
Vanderbilt University,Vanderbilt University,Field,Biomedical Engineering,14,4,8
Virginia Commonwealth University,Virginia Commonwealth University,Field,Biomedical Engineering,2,1,1
Wake Forest University,Wake Forest University,Field,Biomedical Engineering,9,2,5
Arizona State University,Washington University in St. Louis,Field,Biomedical Engineering,3,1,2
