InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
North Carolina State University,North Carolina State University,Field,Environmental Engineering,10,2,8
University of North Carolina Charlotte,North Carolina State University,Field,Environmental Engineering,3,1,2
Michigan State University,Northwestern University,Field,Environmental Engineering,2,1,1
University of Colorado Boulder,Northwestern University,Field,Environmental Engineering,5,2,2
University of Illinois at Urbana-Champaign,Northwestern University,Field,Environmental Engineering,2,1,1
University of Pittsburgh,Northwestern University,Field,Environmental Engineering,3,1,2
University of South Carolina,Northwestern University,Field,Environmental Engineering,4,1,3
University of Washington,Northwestern University,Field,Environmental Engineering,3,1,1
University of Colorado Boulder,Oregon State University,Field,Environmental Engineering,2,1,1
Lehigh University,Princeton University,Field,Environmental Engineering,2,1,1
University of Washington,Princeton University,Field,Environmental Engineering,2,1,1
Colorado State University,Purdue University,Field,Environmental Engineering,2,1,1
Iowa State University,Purdue University,Field,Environmental Engineering,7,1,5
North Carolina State University,Purdue University,Field,Environmental Engineering,4,1,3
"Pennsylvania State University, The",Purdue University,Field,Environmental Engineering,4,2,2
West Virginia University,Purdue University,Field,Environmental Engineering,5,1,2
Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Field,Environmental Engineering,2,1,1
Carnegie Mellon University,Stanford University,Field,Environmental Engineering,3,2,1
Colorado School of Mines,Stanford University,Field,Environmental Engineering,2,1,1
Massachusetts Institute of Technology,Stanford University,Field,Environmental Engineering,3,1,2
Northeastern University,Stanford University,Field,Environmental Engineering,3,1,2
Stanford University,Stanford University,Field,Environmental Engineering,9,1,8
"University of Arizona, The",Stanford University,Field,Environmental Engineering,4,1,3
"University of California, Berkeley",Stanford University,Field,Environmental Engineering,7,3,4
"University of California, Davis",Stanford University,Field,Environmental Engineering,3,1,1
"University of California, Irvine",Stanford University,Field,Environmental Engineering,2,1,1
University of Colorado Boulder,Stanford University,Field,Environmental Engineering,10,3,6
University of Notre Dame,Stanford University,Field,Environmental Engineering,2,1,1
University of South Florida,Stanford University,Field,Environmental Engineering,2,1,1
Virginia Polytechnic Institute and State University,Stanford University,Field,Environmental Engineering,2,1,1
Texas Tech University,Texas Tech University,Field,Environmental Engineering,6,2,4
Colorado School of Mines,"University of Arizona, The",Field,Environmental Engineering,2,1,1
"University of Arizona, The","University of Arizona, The",Field,Environmental Engineering,2,1,1
Cornell University,"University of California, Berkeley",Field,Environmental Engineering,4,2,1
Georgia Institute of Technology,"University of California, Berkeley",Field,Environmental Engineering,5,2,3
"University of California, Berkeley","University of California, Berkeley",Field,Environmental Engineering,15,1,13
"University of California, Irvine","University of California, Berkeley",Field,Environmental Engineering,2,1,1
"University of California, Los Angeles","University of California, Berkeley",Field,Environmental Engineering,5,1,2
University of Colorado Boulder,"University of California, Berkeley",Field,Environmental Engineering,5,2,3
University of Massachusetts Amherst,"University of California, Berkeley",Field,Environmental Engineering,4,2,1
University of Michigan,"University of California, Berkeley",Field,Environmental Engineering,4,1,2
"University of Nevada, Reno","University of California, Berkeley",Field,Environmental Engineering,5,1,4
"University of Texas at Austin, The","University of California, Berkeley",Field,Environmental Engineering,11,2,9
University of Washington,"University of California, Berkeley",Field,Environmental Engineering,9,3,6
University of Wisconsin - Madison,"University of California, Berkeley",Field,Environmental Engineering,4,3,1
"University of California, Davis","University of California, Davis",Field,Environmental Engineering,3,2,1
University of Colorado Boulder,"University of California, Davis",Field,Environmental Engineering,2,1,1
University of Washington,"University of California, Davis",Field,Environmental Engineering,2,1,1
Utah State University,"University of California, Davis",Field,Environmental Engineering,3,1,1
Iowa State University,"University of California, Irvine",Field,Environmental Engineering,3,2,1
University of Massachusetts Amherst,"University of California, Irvine",Field,Environmental Engineering,2,1,1
"University of California, Irvine","University of California, Los Angeles",Field,Environmental Engineering,4,1,2
University of Massachusetts Amherst,"University of California, Los Angeles",Field,Environmental Engineering,2,1,1
University of Southern California,"University of California, Los Angeles",Field,Environmental Engineering,3,1,2
University of Rhode Island,"University of California, San Diego",Field,Environmental Engineering,2,1,1
"University of Cincinnati, The","University of Cincinnati, The",Field,Environmental Engineering,7,1,5
Iowa State University,University of Colorado Boulder,Field,Environmental Engineering,4,2,2
University of Colorado Boulder,University of Colorado Boulder,Field,Environmental Engineering,12,2,9
Washington State University,University of Colorado Boulder,Field,Environmental Engineering,2,1,1
University of Florida,University of Florida,Field,Environmental Engineering,8,2,6
Drexel University,University of Illinois at Urbana-Champaign,Field,Environmental Engineering,3,1,1
"Pennsylvania State University, The",University of Illinois at Urbana-Champaign,Field,Environmental Engineering,5,1,1
Texas Tech University,University of Illinois at Urbana-Champaign,Field,Environmental Engineering,3,1,1
"University at Buffalo, State University of New York",University of Illinois at Urbana-Champaign,Field,Environmental Engineering,4,1,2
University of Connecticut,University of Illinois at Urbana-Champaign,Field,Environmental Engineering,2,1,1
University of Hawaii,University of Illinois at Urbana-Champaign,Field,Environmental Engineering,2,1,1
University of Michigan,University of Illinois at Urbana-Champaign,Field,Environmental Engineering,5,2,3
"University of Minnesota, Twin Cities",University of Illinois at Urbana-Champaign,Field,Environmental Engineering,5,3,2
"University of Texas at Austin, The",University of Illinois at Urbana-Champaign,Field,Environmental Engineering,7,2,5
"Pennsylvania State University, The","University of Maryland, College Park",Field,Environmental Engineering,2,1,1
Rice University,University of Michigan,Field,Environmental Engineering,2,1,1
"University of California, Davis",University of Michigan,Field,Environmental Engineering,4,1,3
University of Colorado Boulder,University of Michigan,Field,Environmental Engineering,2,1,1
University of Virginia,University of Michigan,Field,Environmental Engineering,3,1,2
Wayne State University,University of Michigan,Field,Environmental Engineering,2,1,1
Michigan Technological University,"University of Minnesota, Twin Cities",Field,Environmental Engineering,2,1,1
University of Colorado Boulder,"University of Minnesota, Twin Cities",Field,Environmental Engineering,2,1,1
"University of Iowa, The","University of Minnesota, Twin Cities",Field,Environmental Engineering,3,1,2
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Environmental Engineering,9,2,7
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Environmental Engineering,7,1,4
Virginia Polytechnic Institute and State University,University of North Carolina at Chapel Hill,Field,Environmental Engineering,3,1,2
Yale University,University of Pennsylvania,Field,Environmental Engineering,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Environmental Engineering,6,1,5
Colorado State University,"University of Texas at Austin, The",Field,Environmental Engineering,3,1,2
George Mason University,"University of Texas at Austin, The",Field,Environmental Engineering,2,1,1
North Carolina State University,"University of Texas at Austin, The",Field,Environmental Engineering,4,1,3
"Ohio State University, The","University of Texas at Austin, The",Field,Environmental Engineering,2,1,1
Oklahoma State University,"University of Texas at Austin, The",Field,Environmental Engineering,6,1,5
Portland State University,"University of Texas at Austin, The",Field,Environmental Engineering,3,1,2
