InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Texas at Austin, The",Stanford University,Field,Education Administration,2,1,1
University of Virginia,Stanford University,Field,Education Administration,9,4,5
Vanderbilt University,Stanford University,Field,Education Administration,5,1,4
"University of Texas at Tyler, The",Stephen F. Austin State University,Field,Education Administration,4,2,2
Georgia State University,Syracuse University,Field,Education Administration,2,1,1
"University of Vermont, The",Syracuse University,Field,Education Administration,3,1,2
Teachers College Columbia University,Teachers College Columbia University,Field,Education Administration,2,1,1
University of Virginia,Temple University,Field,Education Administration,2,1,1
Louisiana State University,Texas A&M University,Field,Education Administration,2,1,1
Oklahoma State University,Texas A&M University,Field,Education Administration,5,2,2
Prairie View A&M University,Texas A&M University,Field,Education Administration,6,2,4
Texas A&M University,Texas A&M University,Field,Education Administration,2,1,1
University of North Texas,Texas A&M University,Field,Education Administration,3,1,2
Sam Houston State University,Texas A&M University-Commerce,Field,Education Administration,6,3,2
Texas A&M University-Commerce,Texas A&M University-Commerce,Field,Education Administration,5,3,2
Prairie View A&M University,Texas Southern University,Field,Education Administration,3,1,2
Texas Tech University,Texas Tech University,Field,Education Administration,9,7,2
"College of William & Mary, The","University of Alabama, The",Field,Education Administration,2,1,1
Gallaudet University,"University of Arizona, The",Field,Education Administration,2,1,1
University of Colorado Boulder,"University of California, Berkeley",Field,Education Administration,7,3,3
Arizona State University,"University of California, Los Angeles",Field,Education Administration,4,2,2
"Ohio State University, The","University of California, Los Angeles",Field,Education Administration,3,2,1
"University of Arizona, The","University of California, Los Angeles",Field,Education Administration,4,1,3
University of Colorado Boulder,"University of California, Los Angeles",Field,Education Administration,3,1,1
"University of Maryland, College Park","University of California, Los Angeles",Field,Education Administration,2,1,1
University of Massachusetts Boston,"University of California, Los Angeles",Field,Education Administration,2,1,1
University of Pittsburgh,"University of California, Los Angeles",Field,Education Administration,3,2,1
University of San Diego,"University of California, Los Angeles",Field,Education Administration,3,1,2
"University of Texas at Austin, The","University of California, Los Angeles",Field,Education Administration,2,1,1
"University of Utah, The","University of California, Los Angeles",Field,Education Administration,2,1,1
Texas Tech University,"University of California, Riverside",Field,Education Administration,2,1,1
"University of New Orleans, The",University of Central Florida,Field,Education Administration,2,1,1
Indiana University - Bloomington,"University of Chicago, The",Field,Education Administration,2,1,1
Northern Illinois University,"University of Chicago, The",Field,Education Administration,3,1,2
"Pennsylvania State University, The","University of Chicago, The",Field,Education Administration,4,1,3
"University at Albany, State University of New York","University of Chicago, The",Field,Education Administration,3,1,2
University of Virginia,"University of Chicago, The",Field,Education Administration,2,1,1
University of Wisconsin - Madison,"University of Chicago, The",Field,Education Administration,3,1,2
Vanderbilt University,"University of Chicago, The",Field,Education Administration,4,2,2
"Ohio State University, The","University of Cincinnati, The",Field,Education Administration,2,1,1
"University of Missouri - Kansas City, The","University of Cincinnati, The",Field,Education Administration,2,1,1
University of Colorado Boulder,University of Colorado Boulder,Field,Education Administration,6,3,2
