InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of California, Davis","University of California, Davis",Field,Neuroscience,3,1,2
"University of California, Riverside","University of California, Davis",Field,Neuroscience,2,1,1
University of North Carolina at Chapel Hill,"University of California, Davis",Field,Neuroscience,2,1,1
Icahn School of Medicine at Mount Sinai,"University of California, Irvine",Field,Neuroscience,2,1,1
"University of California, Irvine","University of California, Irvine",Field,Neuroscience,9,2,6
University of Florida,"University of California, Irvine",Field,Neuroscience,2,1,1
University of Rochester,"University of California, Irvine",Field,Neuroscience,2,1,1
"College of William & Mary, The","University of California, Los Angeles",Field,Neuroscience,2,1,1
Rutgers - New Brunswick,"University of California, Los Angeles",Field,Neuroscience,2,1,1
"University of California, Los Angeles","University of California, Los Angeles",Field,Neuroscience,5,1,1
"University of Chicago, The","University of California, Los Angeles",Field,Neuroscience,2,1,1
University of Colorado Boulder,"University of California, Los Angeles",Field,Neuroscience,4,3,1
Duke University,"University of California, San Diego",Field,Neuroscience,4,1,1
Washington University in St. Louis,"University of California, San Diego",Field,Neuroscience,2,1,1
Harvard University,"University of California, San Francisco",Field,Neuroscience,2,1,1
New York University,"University of California, San Francisco",Field,Neuroscience,2,1,1
"University of Texas Southwestern Medical Center at Dallas, The","University of California, San Francisco",Field,Neuroscience,3,1,2
"University of Utah, The","University of California, San Francisco",Field,Neuroscience,3,1,2
"University of California, Irvine","University of Chicago, The",Field,Neuroscience,2,1,1
University of North Carolina at Chapel Hill,"University of Chicago, The",Field,Neuroscience,2,1,1
"University of California, Riverside",University of Colorado Boulder,Field,Neuroscience,3,1,2
University of Colorado Boulder,University of Colorado Boulder,Field,Neuroscience,5,2,3
"College of William & Mary, The",University of Connecticut,Field,Neuroscience,2,1,1
"University of Montana, Missoula",University of Delaware,Field,Neuroscience,2,1,1
University of North Carolina at Chapel Hill,University of Delaware,Field,Neuroscience,2,1,1
University of Florida,University of Florida,Field,Neuroscience,6,1,5
"College of William & Mary, The",University of Georgia,Field,Neuroscience,2,1,1
Duke University,University of Georgia,Field,Neuroscience,2,1,1
Baylor College of Medicine,University of Houston,Field,Neuroscience,2,1,1
"University of Minnesota, Twin Cities",University of Illinois at Chicago,Field,Neuroscience,3,1,2
Duke University,University of Illinois at Urbana-Champaign,Field,Neuroscience,2,1,1
Baylor University,"University of Kansas, The",Field,Neuroscience,2,1,1
University of Kentucky,University of Kentucky,Field,Neuroscience,4,2,2
University of Louisville,University of Kentucky,Field,Neuroscience,2,1,1
Duke University,University of Michigan,Field,Neuroscience,2,1,1
Rush University,University of Michigan,Field,Neuroscience,2,1,1
University of Massachusetts Amherst,University of Michigan,Field,Neuroscience,6,2,2
University of North Carolina at Chapel Hill,University of Michigan,Field,Neuroscience,3,1,2
University of South Carolina,University of Michigan,Field,Neuroscience,2,1,1
"Binghamton University, State University of New York","University of Minnesota, Twin Cities",Field,Neuroscience,2,1,1
University of Massachusetts Amherst,"University of Minnesota, Twin Cities",Field,Neuroscience,3,1,2
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Neuroscience,6,2,3
"University of Vermont, The","University of Minnesota, Twin Cities",Field,Neuroscience,2,1,1
"University of Montana, Missoula","University of Montana, Missoula",Field,Neuroscience,6,1,4
University of Florida,University of North Carolina at Chapel Hill,Field,Neuroscience,3,2,1
"University of Minnesota, Twin Cities",University of North Carolina at Chapel Hill,Field,Neuroscience,2,1,1
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Neuroscience,8,2,6
"University of North Dakota, The","University of North Dakota, The",Field,Neuroscience,2,1,1
University of North Texas Health Science Center at Fort Worth,University of North Texas Health Science Center at Fort Worth,Field,Neuroscience,5,1,2
Medical University of South Carolina,University of Pennsylvania,Field,Neuroscience,2,1,1
University of Pittsburgh,University of Pennsylvania,Field,Neuroscience,2,1,1
University of Rochester,University of Pennsylvania,Field,Neuroscience,2,1,1
Weill Medical College of Cornell University,University of Pennsylvania,Field,Neuroscience,4,1,3
Yale University,University of Pennsylvania,Field,Neuroscience,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Neuroscience,4,1,1
Georgetown University,University of Rochester,Field,Neuroscience,2,1,1
Baylor College of Medicine,"University of Texas Health Science Center at Houston, The",Field,Neuroscience,2,1,1
"University of Montana, Missoula","University of Texas Health Science Center at Houston, The",Field,Neuroscience,2,1,1
Texas A&M University,"University of Texas Medical Branch, The",Field,Neuroscience,2,1,1
Medical University of South Carolina,"University of Texas at Austin, The",Field,Neuroscience,3,2,1
University of Pennsylvania,"University of Texas at Austin, The",Field,Neuroscience,2,1,1
"University of Texas Health Science Center at Houston, The","University of Texas at Austin, The",Field,Neuroscience,2,1,1
"University of Vermont, The","University of Texas at Austin, The",Field,Neuroscience,3,2,1
"College of William & Mary, The",University of Virginia,Field,Neuroscience,3,2,1
"College of William & Mary, The",University of Washington,Field,Neuroscience,5,1,3
Duke University,University of Washington,Field,Neuroscience,5,1,4
"University of California, Davis",University of Washington,Field,Neuroscience,4,2,2
University of Colorado Boulder,University of Washington,Field,Neuroscience,3,2,1
University of Pittsburgh,University of Washington,Field,Neuroscience,4,1,3
"College of William & Mary, The",University of Wisconsin - Madison,Field,Neuroscience,8,1,6
Drexel University,University of Wisconsin - Madison,Field,Neuroscience,2,1,1
University of Massachusetts Amherst,University of Wisconsin - Madison,Field,Neuroscience,3,1,2
University of North Carolina at Chapel Hill,University of Wisconsin - Madison,Field,Neuroscience,2,1,1
University of North Carolina at Chapel Hill,Vanderbilt University,Field,Neuroscience,2,1,1
Virginia Commonwealth University,Virginia Commonwealth University,Field,Neuroscience,3,1,2
"Pennsylvania State University, The",Wake Forest University,Field,Neuroscience,2,1,1
Wake Forest University,Wake Forest University,Field,Neuroscience,4,2,2
Weill Medical College of Cornell University,Washington State University,Field,Neuroscience,2,1,1
Johns Hopkins University,Washington University in St. Louis,Field,Neuroscience,4,1,3
Weill Medical College of Cornell University,Weill Medical College of Cornell University,Field,Neuroscience,4,2,2
Duke University,Yale University,Field,Neuroscience,5,3,2
"University of California, Los Angeles",Yale University,Field,Neuroscience,2,1,1
University of Colorado Boulder,Yale University,Field,Neuroscience,2,1,1
University of Massachusetts Amherst,Yale University,Field,Neuroscience,2,1,1
"University of Minnesota, Twin Cities",Yale University,Field,Neuroscience,2,1,1
University of Pittsburgh,Yale University,Field,Neuroscience,3,1,2
"University of Utah, The",Yale University,Field,Neuroscience,2,1,1
