InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Special Education,5,1,3
Brigham Young University,Utah State University,Field,Special Education,6,2,4
"University of Toledo, The",Utah State University,Field,Special Education,3,1,2
Utah State University,Utah State University,Field,Special Education,7,4,3
Old Dominion University,Vanderbilt University,Field,Special Education,3,1,1
"University of Alabama, The",Vanderbilt University,Field,Special Education,2,1,1
University of Florida,Vanderbilt University,Field,Special Education,3,2,1
University of Nebraska - Lincoln,Vanderbilt University,Field,Special Education,4,1,1
"University of Texas at Austin, The",Vanderbilt University,Field,Special Education,2,1,1
"University of Texas at Tyler, The",Vanderbilt University,Field,Special Education,2,1,1
University of Washington,Vanderbilt University,Field,Special Education,2,1,1
Vanderbilt University,Vanderbilt University,Field,Special Education,10,6,4
