InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Cornell University,Princeton University,Field,Mechanical Engineering,5,1,3
George Washington University,Princeton University,Field,Mechanical Engineering,3,1,2
South Dakota School of Mines & Technology,Princeton University,Field,Mechanical Engineering,2,1,1
"University of California, San Diego",Princeton University,Field,Mechanical Engineering,2,1,1
University of Rochester,Princeton University,Field,Mechanical Engineering,2,1,1
Iowa State University,Purdue University,Field,Mechanical Engineering,7,1,5
"Pennsylvania State University, The",Purdue University,Field,Mechanical Engineering,4,1,3
Purdue University,Purdue University,Field,Mechanical Engineering,9,2,5
University of Florida,Purdue University,Field,Mechanical Engineering,2,1,1
University of Michigan,Purdue University,Field,Mechanical Engineering,2,1,1
"University of Cincinnati, The",Rensselaer Polytechnic Institute,Field,Mechanical Engineering,2,1,1
Texas Tech University,Rutgers - New Brunswick,Field,Mechanical Engineering,2,1,1
Southern Illinois University Carbondale,Southern Illinois University Carbondale,Field,Mechanical Engineering,2,1,1
Arizona State University,Stanford University,Field,Mechanical Engineering,7,2,4
Carnegie Mellon University,Stanford University,Field,Mechanical Engineering,4,1,3
Cornell University,Stanford University,Field,Mechanical Engineering,6,2,4
George Washington University,Stanford University,Field,Mechanical Engineering,3,1,2
Massachusetts Institute of Technology,Stanford University,Field,Mechanical Engineering,5,2,2
North Carolina State University,Stanford University,Field,Mechanical Engineering,3,1,2
Northeastern University,Stanford University,Field,Mechanical Engineering,2,1,1
"Pennsylvania State University, The",Stanford University,Field,Mechanical Engineering,4,1,3
Purdue University,Stanford University,Field,Mechanical Engineering,5,1,4
Stanford University,Stanford University,Field,Mechanical Engineering,15,2,11
Tufts University,Stanford University,Field,Mechanical Engineering,3,1,1
"University of California, Berkeley",Stanford University,Field,Mechanical Engineering,3,1,1
"University of California, San Diego",Stanford University,Field,Mechanical Engineering,3,1,2
"University of California, Santa Barbara",Stanford University,Field,Mechanical Engineering,3,1,2
University of Florida,Stanford University,Field,Mechanical Engineering,4,1,3
University of Massachusetts Amherst,Stanford University,Field,Mechanical Engineering,2,1,1
University of Michigan,Stanford University,Field,Mechanical Engineering,10,1,9
"University of Minnesota, Twin Cities",Stanford University,Field,Mechanical Engineering,3,1,2
University of Notre Dame,Stanford University,Field,Mechanical Engineering,4,1,1
University of Pennsylvania,Stanford University,Field,Mechanical Engineering,2,1,1
"University of Texas at Austin, The",Stanford University,Field,Mechanical Engineering,11,2,9
University of Virginia,Stanford University,Field,Mechanical Engineering,3,2,1
University of Washington,Stanford University,Field,Mechanical Engineering,3,1,2
Washington University in St. Louis,Stanford University,Field,Mechanical Engineering,3,1,2
Tennessee Technological University,Tennessee Technological University,Field,Mechanical Engineering,2,1,1
University of North Texas,Texas A&M University,Field,Mechanical Engineering,2,1,1
Tufts University,Tufts University,Field,Mechanical Engineering,4,1,3
"University of Iowa, The","University at Buffalo, State University of New York",Field,Mechanical Engineering,2,1,1
"University of Alabama in Huntsville, The","University of Alabama in Huntsville, The",Field,Mechanical Engineering,2,1,1
University of Alaska Fairbanks,University of Alaska Fairbanks,Field,Mechanical Engineering,2,1,1
California Institute of Technology,"University of California, Berkeley",Field,Mechanical Engineering,3,1,2
Oregon State University,"University of California, Berkeley",Field,Mechanical Engineering,4,1,1
"Pennsylvania State University, The","University of California, Berkeley",Field,Mechanical Engineering,4,1,3
"University of California, Berkeley","University of California, Berkeley",Field,Mechanical Engineering,13,1,8
"University of California, Los Angeles","University of California, Berkeley",Field,Mechanical Engineering,3,1,1
University of Colorado Boulder,"University of California, Berkeley",Field,Mechanical Engineering,4,2,1
University of Delaware,"University of California, Berkeley",Field,Mechanical Engineering,2,1,1
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,Mechanical Engineering,4,2,1
University of Kentucky,"University of California, Berkeley",Field,Mechanical Engineering,2,1,1
"University of Maryland, College Park","University of California, Berkeley",Field,Mechanical Engineering,6,1,4
University of Michigan,"University of California, Berkeley",Field,Mechanical Engineering,13,1,9
