InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Louisiana at Lafayette,Rice University,Field,Architecture,4,1,2
University of Michigan,Rice University,Field,Architecture,2,1,1
Columbia University,Rutgers - New Brunswick,Field,Architecture,3,2,1
University of Colorado Boulder,Stanford University,Field,Architecture,9,3,5
University of Massachusetts Amherst,Stanford University,Field,Architecture,2,1,1
Texas A&M Kingsville,Texas A&M University,Field,Architecture,3,1,2
Texas A&M University,Texas A&M University,Field,Architecture,4,2,2
"University of Utah, The",Texas A&M University,Field,Architecture,2,1,1
"University of Arizona, The","University of Arizona, The",Field,Architecture,4,2,1
Arizona State University,"University of California, Berkeley",Field,Architecture,3,1,2
Columbia University,"University of California, Berkeley",Field,Architecture,5,3,1
Harvard University,"University of California, Berkeley",Field,Architecture,4,1,1
Kansas State University,"University of California, Berkeley",Field,Architecture,2,1,1
"Ohio State University, The","University of California, Berkeley",Field,Architecture,3,2,1
Texas A&M University,"University of California, Berkeley",Field,Architecture,3,1,1
"University of Arizona, The","University of California, Berkeley",Field,Architecture,2,1,1
"University of California, Berkeley","University of California, Berkeley",Field,Architecture,4,1,3
"University of California, Los Angeles","University of California, Berkeley",Field,Architecture,2,1,1
"University of California, Santa Barbara","University of California, Berkeley",Field,Architecture,2,1,1
University of Colorado Boulder,"University of California, Berkeley",Field,Architecture,5,2,3
University of Colorado Denver,"University of California, Berkeley",Field,Architecture,3,2,1
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,Architecture,4,2,2
University of Michigan,"University of California, Berkeley",Field,Architecture,5,1,3
"University of New Mexico, The","University of California, Berkeley",Field,Architecture,3,2,1
University of Oregon,"University of California, Berkeley",Field,Architecture,9,3,6
University of Pittsburgh,"University of California, Berkeley",Field,Architecture,3,2,1
University of Southern California,"University of California, Berkeley",Field,Architecture,5,2,3
"University of Texas at Austin, The","University of California, Berkeley",Field,Architecture,17,4,12
University of Washington,"University of California, Berkeley",Field,Architecture,3,1,1
Washington State University,"University of California, Berkeley",Field,Architecture,2,1,1
University of Colorado Boulder,"University of California, Davis",Field,Architecture,2,1,1
"Ohio State University, The","University of California, Los Angeles",Field,Architecture,2,1,1
Syracuse University,"University of California, Los Angeles",Field,Architecture,4,1,3
"University of California, Berkeley","University of California, Los Angeles",Field,Architecture,2,1,1
University of Colorado Boulder,"University of California, Los Angeles",Field,Architecture,2,1,1
University of Illinois at Chicago,"University of California, Los Angeles",Field,Architecture,3,2,1
University of Michigan,"University of California, Los Angeles",Field,Architecture,4,1,3
Washington University in St. Louis,"University of California, Los Angeles",Field,Architecture,2,1,1
Auburn University,"University of Cincinnati, The",Field,Architecture,3,2,1
University of Colorado Boulder,University of Colorado Boulder,Field,Architecture,12,3,9
Florida Atlantic University,University of Florida,Field,Architecture,2,1,1
University of Florida,University of Florida,Field,Architecture,8,3,4
Illinois Institute of Technology,University of Illinois at Chicago,Field,Architecture,3,1,2
Syracuse University,University of Illinois at Urbana-Champaign,Field,Architecture,2,1,1
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Architecture,7,1,6
"University of Texas at Austin, The",University of Illinois at Urbana-Champaign,Field,Architecture,7,2,5
University of Massachusetts Amherst,University of Massachusetts Amherst,Field,Architecture,3,1,2
Clemson University,University of Michigan,Field,Architecture,2,1,1
University of Colorado Boulder,University of Michigan,Field,Architecture,2,1,1
University of Michigan,University of Michigan,Field,Architecture,3,2,1
