InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Northeastern University,Northeastern University,Field,Computer Engineering,6,2,4
University of Texas Arlington,Northwestern University,Field,Computer Engineering,2,1,1
University of Wisconsin - Madison,Northwestern University,Field,Computer Engineering,3,2,1
Air Force Institute of Technology,"Ohio State University, The",Field,Computer Engineering,2,1,1
"Ohio State University, The","Ohio State University, The",Field,Computer Engineering,19,3,14
"Pennsylvania State University, The","Pennsylvania State University, The",Field,Computer Engineering,3,1,1
Cornell University,Princeton University,Field,Computer Engineering,2,1,1
Purdue University,Princeton University,Field,Computer Engineering,5,1,3
Rice University,Princeton University,Field,Computer Engineering,2,1,1
Syracuse University,Princeton University,Field,Computer Engineering,2,1,1
University of Illinois at Urbana-Champaign,Princeton University,Field,Computer Engineering,2,1,1
University of Michigan,Princeton University,Field,Computer Engineering,10,1,6
Indiana University-Purdue University Indianapolis,Purdue University,Field,Computer Engineering,5,2,2
Michigan State University,Purdue University,Field,Computer Engineering,4,1,2
Northeastern University,Purdue University,Field,Computer Engineering,2,1,1
Purdue University,Purdue University,Field,Computer Engineering,37,6,25
"University at Buffalo, State University of New York",Purdue University,Field,Computer Engineering,5,1,3
University of Miami,Purdue University,Field,Computer Engineering,2,1,1
University of Notre Dame,Purdue University,Field,Computer Engineering,3,1,2
Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Field,Computer Engineering,8,1,5
Clarkson University,Rice University,Field,Computer Engineering,3,1,2
Iowa State University,Rice University,Field,Computer Engineering,2,1,1
Old Dominion University,Rutgers - New Brunswick,Field,Computer Engineering,2,1,1
Rutgers - New Brunswick,Rutgers - New Brunswick,Field,Computer Engineering,3,1,2
Texas A&M University,Rutgers - New Brunswick,Field,Computer Engineering,2,1,1
Arizona State University,Stanford University,Field,Computer Engineering,5,1,4
Cornell University,Stanford University,Field,Computer Engineering,3,2,1
Georgia Institute of Technology,Stanford University,Field,Computer Engineering,8,1,6
Montana State University,Stanford University,Field,Computer Engineering,2,1,1
Northeastern University,Stanford University,Field,Computer Engineering,4,1,2
"University of California, Irvine",Stanford University,Field,Computer Engineering,7,1,5
"University of California, Riverside",Stanford University,Field,Computer Engineering,2,1,1
"University of California, San Diego",Stanford University,Field,Computer Engineering,17,3,11
"University of California, Santa Barbara",Stanford University,Field,Computer Engineering,7,1,5
University of Colorado Boulder,Stanford University,Field,Computer Engineering,3,1,2
University of Illinois at Urbana-Champaign,Stanford University,Field,Computer Engineering,5,1,2
University of Michigan,Stanford University,Field,Computer Engineering,7,2,3
"University of Texas at Austin, The",Stanford University,Field,Computer Engineering,14,1,12
"University of Utah, The",Stanford University,Field,Computer Engineering,3,1,1
University of Washington,Stanford University,Field,Computer Engineering,8,1,7
New York University,"Stony Brook University, State University of New York",Field,Computer Engineering,2,1,1
Syracuse University,Syracuse University,Field,Computer Engineering,7,1,6
Baylor University,Texas A&M University,Field,Computer Engineering,3,1,2
Mississippi State University,Texas A&M University,Field,Computer Engineering,4,1,3
Northeastern University,Texas A&M University,Field,Computer Engineering,2,1,1
"Ohio State University, The",Texas A&M University,Field,Computer Engineering,3,1,1
Prairie View A&M University,Texas A&M University,Field,Computer Engineering,2,1,1
Rutgers - New Brunswick,Texas A&M University,Field,Computer Engineering,2,1,1
University of Nebraska - Lincoln,Texas A&M University,Field,Computer Engineering,5,1,3
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,Computer Engineering,2,1,1
"University of Arizona, The","University of Arizona, The",Field,Computer Engineering,6,1,4
University of Colorado Boulder,"University of Arizona, The",Field,Computer Engineering,2,1,1
Georgia Institute of Technology,"University of California, Berkeley",Field,Computer Engineering,9,1,6
Rice University,"University of California, Berkeley",Field,Computer Engineering,3,1,2
Texas A&M University,"University of California, Berkeley",Field,Computer Engineering,3,1,1
"University of California, San Diego","University of California, Berkeley",Field,Computer Engineering,19,2,14
University of Colorado Boulder,"University of California, Berkeley",Field,Computer Engineering,3,1,2
