InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Arizona State University,University of Illinois at Urbana-Champaign,Field,Materials Engineering,3,1,1
Georgia Institute of Technology,University of Illinois at Urbana-Champaign,Field,Materials Engineering,4,1,3
Purdue University,University of Illinois at Urbana-Champaign,Field,Materials Engineering,2,1,1
Rensselaer Polytechnic Institute,University of Illinois at Urbana-Champaign,Field,Materials Engineering,4,1,2
University of Delaware,University of Illinois at Urbana-Champaign,Field,Materials Engineering,2,1,1
"University of Minnesota, Twin Cities",University of Illinois at Urbana-Champaign,Field,Materials Engineering,3,2,1
Virginia Polytechnic Institute and State University,University of Illinois at Urbana-Champaign,Field,Materials Engineering,2,1,1
Purdue University,University of Massachusetts Amherst,Field,Materials Engineering,2,1,1
University of Florida,University of Massachusetts Amherst,Field,Materials Engineering,2,1,1
University of Massachusetts Lowell,University of Massachusetts Lowell,Field,Materials Engineering,4,1,3
University of Michigan,University of Michigan,Field,Materials Engineering,2,1,1
Wayne State University,University of Michigan,Field,Materials Engineering,4,1,1
"University of Mississippi Medical Center, The","University of Mississippi Medical Center, The",Field,Materials Engineering,3,1,1
University of Nebraska - Lincoln,University of Nebraska - Lincoln,Field,Materials Engineering,3,1,2
Colorado School of Mines,"University of New Mexico, The",Field,Materials Engineering,2,1,1
Rensselaer Polytechnic Institute,University of Pennsylvania,Field,Materials Engineering,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Materials Engineering,4,1,2
"University of Southern Mississippi, The","University of Southern Mississippi, The",Field,Materials Engineering,3,1,2
"College of William & Mary, The",University of Virginia,Field,Materials Engineering,3,2,1
"Ohio State University, The",University of Virginia,Field,Materials Engineering,3,1,2
"College of William & Mary, The",University of Washington,Field,Materials Engineering,5,1,3
"College of William & Mary, The",University of Wisconsin - Madison,Field,Materials Engineering,8,1,6
"University of Minnesota, Twin Cities",University of Wisconsin - Madison,Field,Materials Engineering,2,1,1
University of Kentucky,Vanderbilt University,Field,Materials Engineering,3,1,2
Washington State University,Virginia Polytechnic Institute and State University,Field,Materials Engineering,3,1,1
