InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Purdue University,University of Wyoming,Field,Pharmacology,2,1,1
Case Western Reserve University,Vanderbilt University,Field,Pharmacology,2,1,1
Vanderbilt University,Vanderbilt University,Field,Pharmacology,19,4,13
Virginia Commonwealth University,Virginia Commonwealth University,Field,Pharmacology,6,3,2
Vanderbilt University,Wayne State University,Field,Pharmacology,2,1,1
Weill Medical College of Cornell University,Weill Medical College of Cornell University,Field,Pharmacology,3,1,2
West Virginia University,West Virginia University,Field,Pharmacology,4,1,3
"University of California, Davis",Yale University,Field,Pharmacology,2,1,1
University of Pittsburgh,Yale University,Field,Pharmacology,3,1,1
Yale University,Yale University,Field,Pharmacology,2,1,1
