InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of North Texas,University of North Texas,Field,Information Science,3,1,1
Syracuse University,University of Pennsylvania,Field,Information Science,2,1,1
University of Illinois at Urbana-Champaign,University of Pennsylvania,Field,Information Science,2,1,1
"University of Alabama, The",University of Pittsburgh,Field,Information Science,2,1,1
"University of Arizona, The",University of Pittsburgh,Field,Information Science,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Information Science,7,1,5
Syracuse University,University of Southern California,Field,Information Science,2,1,1
University of South Carolina,"University of Tennessee, The",Field,Information Science,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Information Science,6,2,2
Kent State University,"University of Texas at Austin, The",Field,Information Science,2,1,1
University of North Carolina at Chapel Hill,"University of Texas at Austin, The",Field,Information Science,2,1,1
Cornell University,University of Washington,Field,Information Science,2,1,1
Oregon Health & Science University,University of Washington,Field,Information Science,4,3,1
Syracuse University,University of Washington,Field,Information Science,3,1,2
University of Washington,University of Washington,Field,Information Science,6,3,2
Drexel University,University of Wisconsin - Madison,Field,Information Science,2,1,1
Indiana University-Purdue University Indianapolis,University of Wisconsin - Madison,Field,Information Science,4,2,2
"University of California, Los Angeles",University of Wisconsin - Madison,Field,Information Science,3,2,1
University of Florida,University of Wisconsin - Madison,Field,Information Science,2,1,1
Wayne State University,Wayne State University,Field,Information Science,2,1,1
University of Michigan,Yale University,Field,Information Science,2,1,1
