InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
North Carolina State University,Texas A&M University,Field,Teacher Education Specific Subjects,2,1,1
Oklahoma State University,Texas A&M University,Field,Teacher Education Specific Subjects,4,1,2
Texas A&M Kingsville,Texas A&M University,Field,Teacher Education Specific Subjects,4,1,2
Texas A&M University,Texas A&M University,Field,Teacher Education Specific Subjects,10,2,5
University of Florida,Texas A&M University,Field,Teacher Education Specific Subjects,4,2,2
University of Georgia,Texas A&M University,Field,Teacher Education Specific Subjects,4,2,1
Kansas State University,Texas Tech University,Field,Teacher Education Specific Subjects,3,1,2
Texas Tech University,Texas Tech University,Field,Teacher Education Specific Subjects,6,2,3
Indiana University - Bloomington,"University at Albany, State University of New York",Field,Teacher Education Specific Subjects,2,1,1
Hofstra University,"University of Arizona, The",Field,Teacher Education Specific Subjects,2,1,1
"University of Arizona, The","University of Arizona, The",Field,Teacher Education Specific Subjects,6,4,1
"University of New Mexico, The","University of Arizona, The",Field,Teacher Education Specific Subjects,5,2,2
University of Texas Rio Grande Valley,"University of Arizona, The",Field,Teacher Education Specific Subjects,2,1,1
Western Michigan University,"University of Arizona, The",Field,Teacher Education Specific Subjects,2,1,1
"University of Arizona, The","University of California, Berkeley",Field,Teacher Education Specific Subjects,3,2,1
University of Colorado Boulder,"University of California, Berkeley",Field,Teacher Education Specific Subjects,7,3,3
"University of Texas at San Antonio, The","University of California, Berkeley",Field,Teacher Education Specific Subjects,2,1,1
Teachers College Columbia University,"University of California, Los Angeles",Field,Teacher Education Specific Subjects,2,1,1
University of Colorado Boulder,"University of California, Los Angeles",Field,Teacher Education Specific Subjects,5,2,2
"University of New Mexico, The","University of California, Los Angeles",Field,Teacher Education Specific Subjects,2,1,1
University of Colorado Boulder,"University of California, San Diego",Field,Teacher Education Specific Subjects,2,1,1
University of Colorado Boulder,"University of California, Santa Barbara",Field,Teacher Education Specific Subjects,3,1,2
University of Pennsylvania,"University of Chicago, The",Field,Teacher Education Specific Subjects,2,1,1
University of Colorado Boulder,University of Colorado Boulder,Field,Teacher Education Specific Subjects,14,5,7
University of Louisiana at Lafayette,University of Connecticut,Field,Teacher Education Specific Subjects,3,2,1
West Virginia University,University of Connecticut,Field,Teacher Education Specific Subjects,2,1,1
North Carolina State University,University of Florida,Field,Teacher Education Specific Subjects,4,2,2
Texas A&M University,University of Florida,Field,Teacher Education Specific Subjects,2,1,1
University of Florida,University of Florida,Field,Teacher Education Specific Subjects,11,5,5
University of Georgia,University of Florida,Field,Teacher Education Specific Subjects,8,2,5
University of Nebraska - Lincoln,University of Florida,Field,Teacher Education Specific Subjects,2,1,1
University of South Florida,University of Florida,Field,Teacher Education Specific Subjects,6,4,2
East Carolina University,University of Georgia,Field,Teacher Education Specific Subjects,7,4,2
Florida State University,University of Georgia,Field,Teacher Education Specific Subjects,6,2,4
North Carolina State University,University of Georgia,Field,Teacher Education Specific Subjects,3,2,1
University of Georgia,University of Georgia,Field,Teacher Education Specific Subjects,11,6,4
University of Kentucky,University of Georgia,Field,Teacher Education Specific Subjects,3,2,1
University of North Carolina Charlotte,University of Georgia,Field,Teacher Education Specific Subjects,3,1,2
"University of Southern Mississippi, The",University of Georgia,Field,Teacher Education Specific Subjects,3,2,1
University of Wyoming,University of Georgia,Field,Teacher Education Specific Subjects,2,1,1
West Virginia University,University of Georgia,Field,Teacher Education Specific Subjects,4,1,2
Northern Illinois University,University of Illinois at Chicago,Field,Teacher Education Specific Subjects,5,3,1
Indiana University - Bloomington,University of Illinois at Urbana-Champaign,Field,Teacher Education Specific Subjects,3,1,2
University of Florida,University of Illinois at Urbana-Champaign,Field,Teacher Education Specific Subjects,2,1,1
University of Georgia,University of Illinois at Urbana-Champaign,Field,Teacher Education Specific Subjects,4,2,2
"University of Montana, Missoula",University of Illinois at Urbana-Champaign,Field,Teacher Education Specific Subjects,2,1,1
East Carolina University,"University of Iowa, The",Field,Teacher Education Specific Subjects,2,1,1
Indiana University - Bloomington,"University of Iowa, The",Field,Teacher Education Specific Subjects,5,3,2
Rensselaer Polytechnic Institute,"University of Iowa, The",Field,Teacher Education Specific Subjects,2,1,1
"University of Kansas, The","University of Kansas, The",Field,Teacher Education Specific Subjects,4,2,2
West Virginia University,"University of Kansas, The",Field,Teacher Education Specific Subjects,2,1,1
American University,"University of Maryland, College Park",Field,Teacher Education Specific Subjects,2,1,1
Indiana University - Bloomington,"University of Maryland, College Park",Field,Teacher Education Specific Subjects,2,1,1
Utah State University,"University of Maryland, College Park",Field,Teacher Education Specific Subjects,2,1,1
University of Georgia,University of Massachusetts Amherst,Field,Teacher Education Specific Subjects,2,1,1
Icahn School of Medicine at Mount Sinai,University of Medicine and Dentistry of New Jersey,Field,Teacher Education Specific Subjects,3,1,2
American University,University of Michigan,Field,Teacher Education Specific Subjects,2,1,1
Indiana University - Bloomington,University of Michigan,Field,Teacher Education Specific Subjects,6,1,4
University of Colorado Boulder,University of Michigan,Field,Teacher Education Specific Subjects,10,4,5
University of Rochester,University of Michigan,Field,Teacher Education Specific Subjects,2,1,1
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Teacher Education Specific Subjects,10,3,6
"University of Southern Mississippi, The","University of Mississippi, The",Field,Teacher Education Specific Subjects,2,1,1
University of Georgia,University of Missouri,Field,Teacher Education Specific Subjects,2,1,1
"University of New Mexico, The",University of Missouri,Field,Teacher Education Specific Subjects,2,1,1
University of Nebraska - Lincoln,University of Nebraska - Lincoln,Field,Teacher Education Specific Subjects,5,1,3
"University of New Mexico, The","University of New Mexico, The",Field,Teacher Education Specific Subjects,6,2,2
University of Texas Rio Grande Valley,"University of New Mexico, The",Field,Teacher Education Specific Subjects,2,1,1
American University,University of North Carolina at Chapel Hill,Field,Teacher Education Specific Subjects,2,1,1
East Carolina University,University of North Carolina at Chapel Hill,Field,Teacher Education Specific Subjects,3,1,2
University of Colorado Boulder,University of North Carolina at Chapel Hill,Field,Teacher Education Specific Subjects,2,1,1
University of Georgia,University of North Carolina at Chapel Hill,Field,Teacher Education Specific Subjects,3,2,1
"University of North Carolina at Greensboro, The",University of North Carolina at Chapel Hill,Field,Teacher Education Specific Subjects,3,2,1
University of Virginia,"University of North Carolina at Greensboro, The",Field,Teacher Education Specific Subjects,2,1,1
East Carolina University,University of North Texas,Field,Teacher Education Specific Subjects,2,1,1
University of Wyoming,University of Northern Colorado,Field,Teacher Education Specific Subjects,5,2,3
"University of Montana, Missoula",University of Oregon,Field,Teacher Education Specific Subjects,2,1,1
Indiana University - Bloomington,University of Pennsylvania,Field,Teacher Education Specific Subjects,2,1,1
University of Colorado Boulder,University of Pennsylvania,Field,Teacher Education Specific Subjects,2,1,1
University of Pennsylvania,University of Pennsylvania,Field,Teacher Education Specific Subjects,2,1,1
West Virginia University,University of Pittsburgh,Field,Teacher Education Specific Subjects,5,2,2
Indiana University - Bloomington,University of Rochester,Field,Teacher Education Specific Subjects,6,2,3
University of Colorado Boulder,University of Rochester,Field,Teacher Education Specific Subjects,4,3,1
University of Rochester,University of Rochester,Field,Teacher Education Specific Subjects,4,1,3
"University of Southern Mississippi, The","University of Southern Mississippi, The",Field,Teacher Education Specific Subjects,3,1,2
"University of Arizona, The","University of Texas at Austin, The",Field,Teacher Education Specific Subjects,5,4,1
University of Colorado Boulder,"University of Texas at Austin, The",Field,Teacher Education Specific Subjects,2,1,1
University of North Texas,"University of Texas at Austin, The",Field,Teacher Education Specific Subjects,6,4,2
University of Texas Rio Grande Valley,"University of Texas at Austin, The",Field,Teacher Education Specific Subjects,4,2,2
"University of Texas at San Antonio, The","University of Texas at Austin, The",Field,Teacher Education Specific Subjects,5,4,1
Texas A&M Kingsville,"University of Texas at San Antonio, The",Field,Teacher Education Specific Subjects,2,1,1
University of South Florida,"University of Toledo, The",Field,Teacher Education Specific Subjects,2,1,1
North Carolina State University,University of Virginia,Field,Teacher Education Specific Subjects,5,1,3
University of North Carolina Charlotte,University of Virginia,Field,Teacher Education Specific Subjects,5,3,2
University of Virginia,University of Virginia,Field,Teacher Education Specific Subjects,3,2,1
West Virginia University,University of Virginia,Field,Teacher Education Specific Subjects,2,1,1
North Carolina State University,University of Wisconsin - Madison,Field,Teacher Education Specific Subjects,2,1,1
University of Kentucky,University of Wisconsin - Madison,Field,Teacher Education Specific Subjects,3,1,2
"University of New Mexico, The",University of Wisconsin - Madison,Field,Teacher Education Specific Subjects,3,1,1
University of Wyoming,University of Wyoming,Field,Teacher Education Specific Subjects,4,3,1
North Carolina State University,Vanderbilt University,Field,Teacher Education Specific Subjects,4,2,1
Purdue University,Vanderbilt University,Field,Teacher Education Specific Subjects,3,2,1
University of North Carolina Charlotte,Vanderbilt University,Field,Teacher Education Specific Subjects,2,1,1
University of Georgia,Virginia Polytechnic Institute and State University,Field,Teacher Education Specific Subjects,4,1,3
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,Teacher Education Specific Subjects,11,3,7
West Virginia University,Virginia Polytechnic Institute and State University,Field,Teacher Education Specific Subjects,2,1,1
Old Dominion University,Wayne State University,Field,Teacher Education Specific Subjects,2,1,1
Wayne State University,Wayne State University,Field,Teacher Education Specific Subjects,2,1,1
Icahn School of Medicine at Mount Sinai,Weill Medical College of Cornell University,Field,Teacher Education Specific Subjects,2,1,1
West Virginia University,West Virginia University,Field,Teacher Education Specific Subjects,13,6,7
Indiana University - Bloomington,Yale University,Field,Teacher Education Specific Subjects,6,2,4
University of Colorado Boulder,Yale University,Field,Teacher Education Specific Subjects,2,1,1
