InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of New Hampshire,University of Wisconsin - Madison,Field,English Language and Literature,2,1,1
University of Notre Dame,University of Wisconsin - Madison,Field,English Language and Literature,3,1,2
University of South Carolina,University of Wisconsin - Madison,Field,English Language and Literature,2,1,1
University of South Florida,University of Wisconsin - Madison,Field,English Language and Literature,2,1,1
University of Southern California,University of Wisconsin - Madison,Field,English Language and Literature,3,2,1
"University of Texas at Dallas, The",University of Wisconsin - Madison,Field,English Language and Literature,3,2,1
University of Virginia,University of Wisconsin - Madison,Field,English Language and Literature,2,1,1
University of Washington,University of Wisconsin - Madison,Field,English Language and Literature,3,1,2
Utah State University,University of Wisconsin - Madison,Field,English Language and Literature,2,1,1
George Mason University,University of Wisconsin - Milwaukee,Field,English Language and Literature,2,1,1
"University of Cincinnati, The",University of Wisconsin - Milwaukee,Field,English Language and Literature,2,1,1
Kansas State University,Vanderbilt University,Field,English Language and Literature,2,1,1
Middle Tennessee State University,Vanderbilt University,Field,English Language and Literature,5,2,2
Mississippi State University,Vanderbilt University,Field,English Language and Literature,2,1,1
"University of Tennessee, The",Vanderbilt University,Field,English Language and Literature,2,1,1
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,English Language and Literature,2,1,1
"University of North Dakota, The",Washington University in St. Louis,Field,English Language and Literature,2,1,1
Boston College,Yale University,Field,English Language and Literature,7,2,5
Brooklyn College (CUNY),Yale University,Field,English Language and Literature,4,2,2
Brown University,Yale University,Field,English Language and Literature,4,2,2
Cleveland State University,Yale University,Field,English Language and Literature,2,1,1
"College of William & Mary, The",Yale University,Field,English Language and Literature,2,1,1
Columbia University,Yale University,Field,English Language and Literature,7,4,2
Cornell University,Yale University,Field,English Language and Literature,7,4,3
Duke University,Yale University,Field,English Language and Literature,4,1,3
Fordham University,Yale University,Field,English Language and Literature,3,2,1
George Mason University,Yale University,Field,English Language and Literature,3,1,2
Harvard University,Yale University,Field,English Language and Literature,6,3,3
Johns Hopkins University,Yale University,Field,English Language and Literature,2,1,1
Louisiana State University,Yale University,Field,English Language and Literature,3,1,2
Marquette University,Yale University,Field,English Language and Literature,2,1,1
Michigan State University,Yale University,Field,English Language and Literature,5,2,3
Northwestern University,Yale University,Field,English Language and Literature,5,2,3
"Ohio State University, The",Yale University,Field,English Language and Literature,6,2,4
Princeton University,Yale University,Field,English Language and Literature,3,2,1
Purdue University,Yale University,Field,English Language and Literature,2,1,1
Rutgers - New Brunswick,Yale University,Field,English Language and Literature,4,2,2
Stanford University,Yale University,Field,English Language and Literature,4,2,2
"Stony Brook University, State University of New York",Yale University,Field,English Language and Literature,4,2,2
"University of California, Berkeley",Yale University,Field,English Language and Literature,8,4,2
"University of California, Davis",Yale University,Field,English Language and Literature,3,2,1
"University of California, Irvine",Yale University,Field,English Language and Literature,4,2,2
"University of California, Santa Barbara",Yale University,Field,English Language and Literature,2,1,1
"University of Chicago, The",Yale University,Field,English Language and Literature,4,1,3
University of Houston,Yale University,Field,English Language and Literature,2,1,1
"University of Iowa, The",Yale University,Field,English Language and Literature,2,1,1
University of Kentucky,Yale University,Field,English Language and Literature,2,1,1
"University of Maryland, College Park",Yale University,Field,English Language and Literature,4,3,1
University of Miami,Yale University,Field,English Language and Literature,3,2,1
"University of Minnesota, Twin Cities",Yale University,Field,English Language and Literature,4,1,3
"University of Nevada, Las Vegas",Yale University,Field,English Language and Literature,2,1,1
University of Pennsylvania,Yale University,Field,English Language and Literature,4,3,1
University of Pittsburgh,Yale University,Field,English Language and Literature,2,1,1
University of Rochester,Yale University,Field,English Language and Literature,2,1,1
University of South Carolina,Yale University,Field,English Language and Literature,3,2,1
University of Southern California,Yale University,Field,English Language and Literature,3,2,1
"University of Texas at Austin, The",Yale University,Field,English Language and Literature,4,2,2
"University of Vermont, The",Yale University,Field,English Language and Literature,3,2,1
University of Virginia,Yale University,Field,English Language and Literature,14,4,9
Vanderbilt University,Yale University,Field,English Language and Literature,3,1,2
Wake Forest University,Yale University,Field,English Language and Literature,2,1,1
Yale University,Yale University,Field,English Language and Literature,12,5,6
