InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
East Carolina University,University of North Texas,Field,Marketing,2,1,1
University of Texas Rio Grande Valley,University of North Texas,Field,Marketing,2,1,1
Arizona State University,University of Pennsylvania,Field,Marketing,3,2,1
New York University,University of Pennsylvania,Field,Marketing,4,2,2
University of Colorado Boulder,University of Pennsylvania,Field,Marketing,5,1,3
"University of Maryland, College Park",University of Pennsylvania,Field,Marketing,2,1,1
Georgia Institute of Technology,University of Pittsburgh,Field,Marketing,2,1,1
University of Southern California,University of Pittsburgh,Field,Marketing,2,1,1
East Carolina University,University of Rhode Island,Field,Marketing,3,1,2
East Carolina University,University of South Carolina,Field,Marketing,2,1,1
University of Kentucky,University of South Carolina,Field,Marketing,3,1,2
University of Louisville,University of South Carolina,Field,Marketing,2,1,1
Northeastern University,University of South Florida,Field,Marketing,2,1,1
University of Houston,University of Southern California,Field,Marketing,2,1,1
University of Southern California,University of Southern California,Field,Marketing,5,2,3
Florida State University,"University of Tennessee, The",Field,Marketing,3,2,1
University of Louisville,"University of Tennessee, The",Field,Marketing,2,1,1
"University of Mississippi, The","University of Tennessee, The",Field,Marketing,2,1,1
University of South Florida,"University of Tennessee, The",Field,Marketing,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Marketing,3,1,2
Drexel University,"University of Texas at Austin, The",Field,Marketing,2,1,1
Georgia State University,"University of Texas at Austin, The",Field,Marketing,5,2,2
"Ohio State University, The","University of Texas at Austin, The",Field,Marketing,3,1,2
Rutgers  - Newark,"University of Texas at Austin, The",Field,Marketing,2,1,1
University of Missouri,"University of Texas at Austin, The",Field,Marketing,2,1,1
"University of New Mexico, The","University of Texas at Austin, The",Field,Marketing,2,1,1
University of Texas Rio Grande Valley,"University of Texas-Pan American, The",Field,Marketing,3,1,2
University of Colorado Boulder,University of Washington,Field,Marketing,6,1,4
University of Oregon,University of Washington,Field,Marketing,3,1,2
University of Texas Rio Grande Valley,University of Washington,Field,Marketing,3,2,1
University of Southern California,University of Wisconsin - Madison,Field,Marketing,2,1,1
"University of Texas at Austin, The",University of Wisconsin - Madison,Field,Marketing,4,1,3
East Carolina University,Virginia Polytechnic Institute and State University,Field,Marketing,3,2,1
Florida Atlantic University,Virginia Polytechnic Institute and State University,Field,Marketing,3,1,2
Clemson University,Yale University,Field,Marketing,2,1,1
