InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
East Carolina University,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,1
Georgia State University,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",5,1,4
Miami University,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",5,3,2
"Ohio State University, The","Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",10,5,4
Ohio University,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",5,2,3
Texas A&M University,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
"University of California, San Francisco","Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Cincinnati, The","Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
University of Dayton,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Hawaii,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Pittsburgh,"Ohio State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",5,1,4
Ohio University,Ohio University,Field,"Exercise Science, Kinesiology, Rehab, Health",5,1,4
University of Oklahoma,Oklahoma State University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
Old Dominion University,Old Dominion University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Oregon State University,Oregon State University,Field,"Exercise Science, Kinesiology, Rehab, Health",5,4,1
Michigan State University,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
"Pennsylvania State University, The","Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",25,12,9
Texas A&M University,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
University of Arkansas,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Connecticut,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Illinois at Urbana-Champaign,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of North Carolina Charlotte,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Pittsburgh,"Pennsylvania State University, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Ball State University,Purdue University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Louisiana State University,Purdue University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Northern Colorado,Purdue University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Saint Louis University,Saint Louis University,Field,"Exercise Science, Kinesiology, Rehab, Health",10,5,3
East Carolina University,Southern Illinois University Carbondale,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"University of Texas Health Science Center at Houston, The",Stanford University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"Pennsylvania State University, The","Stony Brook University, State University of New York",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
American University,Syracuse University,Field,"Exercise Science, Kinesiology, Rehab, Health",4,2,2
Drexel University,Temple University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Temple University,Temple University,Field,"Exercise Science, Kinesiology, Rehab, Health",17,8,8
American University,Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Baylor University,Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",5,1,4
East Carolina University,Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",7,3,3
Texas A&M University,Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",6,2,1
Texas A&M University-Commerce,Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,2
"University of Cincinnati, The",Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Miami,Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Texas at San Antonio, The",Texas A&M University,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,2
Texas Tech University Health Sciences Center,Texas Tech University,Field,"Exercise Science, Kinesiology, Rehab, Health",6,3,3
"University of Texas Medical Branch, The",Texas Tech University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
Texas Tech University Health Sciences Center,Texas Tech University Health Sciences Center,Field,"Exercise Science, Kinesiology, Rehab, Health",4,1,2
Texas Woman's University,Texas Woman's University,Field,"Exercise Science, Kinesiology, Rehab, Health",22,14,6
University of North Texas,Texas Woman's University,Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
